time,px,py,pz,vx,vy,vz,ax,ay,az
9.0,-1.6387722492218018,1.3476825952529907,4.794320106506348,-0.8332892656326294,-0.7466616630554199,1.2815604209899902,0.8012160062789917,-0.3443203568458557,-0.3631935715675354
9.01,-1.6470650434494019,1.340199589729309,4.807117462158203,-0.825243353843689,-0.7500963807106018,1.2779083251953125,0.8079537749290466,-0.3425079584121704,-0.3671879172325134
9.02,-1.6552772521972656,1.3326809406280518,4.819879055023193,-0.8171299695968628,-0.7535125017166138,1.2742164134979248,0.8146336078643799,-0.34067678451538086,-0.3711611032485962
9.03,-1.6634080410003662,1.3251292705535889,4.8326029777526855,-0.8089511394500732,-0.7569093704223633,1.2704851627349854,0.8212547302246094,-0.33882737159729004,-0.37511247396469116
9.040000000000001,-1.6714565753936768,1.3175439834594727,4.8452887535095215,-0.8007053136825562,-0.7602883577346802,1.266714334487915,0.8278168439865112,-0.336959570646286,-0.37904196977615356
9.05,-1.6794216632843018,1.3099231719970703,4.857936859130859,-0.7923943996429443,-0.7636483907699585,1.262904405593872,0.8343194127082825,-0.3350730538368225,-0.38294947147369385
9.06,-1.6873040199279785,1.3022699356079102,4.870547294616699,-0.7840189337730408,-0.7669906616210938,1.259055256843567,0.8407623171806335,-0.33316856622695923,-0.3868345022201538
9.07,-1.6951024532318115,1.2945842742919922,4.883116245269775,-0.775579571723938,-0.7703123688697815,1.255167841911316,0.8471448421478271,-0.3312460780143738,-0.39069652557373047
9.08,-1.7028157711029053,1.2868645191192627,4.895650386810303,-0.7670764327049255,-0.7736145257949829,1.2512414455413818,0.8534665107727051,-0.32930511236190796,-0.3945378065109253
9.09,-1.7104439735412598,1.2791118621826172,4.908143997192383,-0.7585100531578064,-0.7768983840942383,1.247277021408081,0.8597272634506226,-0.32734620571136475,-0.398355633020401
9.1,-1.7179858684539795,1.2713253498077393,4.920596599578857,-0.7498817443847656,-0.7801617383956909,1.2432743310928345,0.8659262657165527,-0.3253690004348755,-0.40215015411376953
