time,px,py,pz,vx,vy,vz,ax,ay,az
1.25934,-0.318476,2.96354,1.45,-7.08743,-1.19872,0,-28.7164,-18.7831,0
1.26934,-0.390786,2.95062,1.45,-7.37459,-1.38655,0,-28.7164,-18.7831,0
1.27934,-0.465968,2.93581,1.45,-7.66176,-1.57438,0,-28.7164,-18.7831,0
1.28934,-0.54248,2.91913,1.45,-7.5282,-1.76221,0,28.7164,-18.7831,0
1.29934,-0.616326,2.90057,1.45,-7.24104,-1.95004,0,28.7164,-18.7831,0
1.30934,-0.687301,2.88013,1.45,-6.95387,-2.13787,0,28.7164,-18.7831,0
1.31934,-0.755404,2.85781,1.45,-6.66671,-2.3257,0,28.7164,-18.7831,0
1.32934,-0.820635,2.83361,1.45,-6.37955,-2.51353,0,28.7164,-18.7831,0
1.33934,-0.882995,2.80754,1.45,-6.09238,-2.70136,0,28.7164,-18.7831,0
1.34934,-0.942483,2.77959,1.45,-5.80522,-2.88919,0,28.7164,-18.7831,0
1.35934,-0.999099,2.74976,1.45,-5.51805,-3.07702,0,28.7164,-18.7831,0
1.36934,-1.05284,2.71805,1.45,-5.23089,-3.26485,0,28.7164,-18.7831,0
1.37934,-1.10372,2.68446,1.45,-4.94372,-3.45268,0,28.7164,-18.7831,0
1.38934,-1.15172,2.64899,1.45,-4.65656,-3.64051,0,28.7164,-18.7831,0
1.39934,-1.19685,2.61165,1.45,-4.36939,-3.82834,0,28.7164,-18.7831,0
1.40934,-1.23911,2.57243,1.45,-4.08223,-4.01617,0,28.7164,-18.7831,0
1.41934,-1.27849,2.53133,1.45,-3.79507,-4.204,0,28.7164,-18.7831,0
1.42934,-1.31501,2.48835,1.45,-3.5079,-4.39183,0,28.7164,-18.7831,0
1.43934,-1.34865,2.44349,1.45,-3.22074,-4.57966,0,28.7164,-18.7831,0
1.44934,-1.37942,2.39675,1.45,-2.93357,-4.7675,0,28.7164,-18.7831,0
1.45934,-1.40732,2.34814,1.45,-2.64641,-4.95533,0,28.7164,-18.7831,0
1.46934,-1.43235,2.29765,1.45,-2.35924,-5.14316,0,28.7164,-18.7831,0
1.47934,-1.45451,2.24528,1.45,-2.07208,-5.33099,0,28.7164,-18.7831,0
1.48934,-1.47379,2.19103,1.45,-1.78492,-5.51882,0,28.7164,-18.7831,0
1.49934,-1.49021,2.1349,1.45,-1.49775,-5.70665,0,28.7164,-18.7831,0
1.50934,-1.50375,2.07689,1.45,-1.21059,-5.89448,0,28.7164,-18.7831,0
1.51934,-1.51442,2.01701,1.45,-0.923423,-6.08231,0,28.7164,-18.7831,0
1.52934,-1.52222,1.95525,1.45,-0.636259,-6.27014,0,28.7164,-18.7831,0
1.53934,-1.52714,1.89161,1.45,-0.349095,-6.45797,0,28.7164,-18.7831,0
1.54934,-1.5292,1.82609,1.45,-0.0619303,-6.6458,0,28.7164,-18.7831,0
1.55934,-1.52838,1.75869,1.45,0.225234,-6.83363,0,28.7164,-18.7831,0
1.56934,-1.52469,1.68942,1.45,0.512398,-7.02146,0,28.7164,-18.7831,0
1.59664,-1.5,1.5,1.45,1.29643,-6.69892,0,33.3546,-8.07931,0
1.60664,-1.48537,1.43341,1.45,1.62997,-6.61871,0,33.3546,8.07931,0
1.61664,-1.4674,1.36763,1.45,1.96352,-6.53792,0,33.3546,8.07931,0
1.62664,-1.4461,1.30265,1.45,2.29706,-6.45713,0,33.3546,8.07931,0
1.63664,-1.42146,1.23848,1.45,2.63061,-6.37634,0,33.3546,8.07931,0
1.64664,-1.39349,1.17512,1.45,2.96416,-6.29554,0,33.3546,8.07931,0
1.65664,-1.36218,1.11257,1.45,3.2977,-6.21475,0,33.3546,8.07931,0
1.66664,-1.32753,1.05083,1.45,3.63125,-6.13396,0,33.3546,8.07931,0
1.67664,-1.28955,0.989893,1.45,3.96479,-6.05316,0,33.3546,8.07931,0
1.68664,-1.24824,0.929766,1.45,4.29834,-5.97237,0,33.3546,8.07931,0
1.69664,-1.20358,0.870446,1.45,4.63189,-5.89158,0,33.3546,8.07931,0
1.70664,-1.1556,0.811934,1.45,4.96543,-5.81078,0,33.3546,8.07931,0
1.71664,-1.10428,0.75423,1.45,5.29898,-5.72999,0,33.3546,8.07931,0
1.72664,-1.04962,0.697334,1.45,5.63252,-5.6492,0,33.3546,8.07931,0
1.73664,-0.991625,0.641246,1.45,5.96607,-5.5684,0,33.3546,8.07931,0
1.74664,-0.930297,0.585966,1.45,6.29962,-5.48761,0,33.3546,8.07931,0
1.75664,-0.865633,0.531494,1.45,6.63316,-5.40682,0,33.3546,8.07931,0
