t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
3.31,1.2683,7.044e-10,0.94221,-0.31159,1.7839e-10,-0.95022,2.5575e-10,-5.1421,-1.5779e-09,-0.70155,1.8592e-09,0.030137,-6.0134e-10,12.085,-3.6663e-09,6.6392,0,0,0,6.1575,6.1898,6.1898,6.1575,1.3139,3.7028e-08,2.8267,-84.709,-3.5026e-08,-76.768
3.32,1.2175,6.8845e-10,0.93552,-0.31142,1.6893e-10,-0.95027,2.5635e-10,-5.0212,-1.6127e-09,-0.63503,1.8334e-09,0.041028,-5.8991e-10,12.094,-3.2979e-09,6.6636,0,0,0,6.1656,6.1968,6.1968,6.1656,0.46821,3.6654e-08,2.0541,-84.423,-3.9684e-08,-77.739
3.33,1.1679,6.7216e-10,0.92951,-0.3112,1.5966e-10,-0.95034,2.5706e-10,-4.9003,-1.6439e-09,-0.56831,1.808e-09,0.051561,-5.7883e-10,12.095,-2.9334e-09,6.6803,0,0,0,6.1703,6.2004,6.2004,6.1703,-0.37434,3.6234e-08,1.2721,-84.077,-4.4275e-08,-78.64
3.34,1.1195,6.5558e-10,0.92416,-0.31093,1.5057e-10,-0.95043,2.5789e-10,-4.7793,-1.6714e-09,-0.50145,1.7831e-09,0.061769,-5.6809e-10,12.087,-2.5733e-09,6.6891,0,0,0,6.1714,6.2007,6.2007,6.1714,-1.2131,3.5769e-08,0.48153,-83.67,-4.8792e-08,-79.469
3.35,1.0723,6.3874e-10,0.91948,-0.31062,1.4166e-10,-0.95054,2.5883e-10,-4.6586,-1.6954e-09,-0.43455,1.7587e-09,0.071682,-5.5765e-10,12.07,-2.2182e-09,6.6899,0,0,0,6.1691,6.1976,6.1976,6.1691,-2.0475,3.5259e-08,-0.317,-83.202,-5.3232e-08,-80.223
3.36,1.0263,6.2168e-10,0.91547,-0.31025,1.3294e-10,-0.95065,2.5989e-10,-4.538,-1.7158e-09,-0.36768,1.7347e-09,0.081332,-5.4751e-10,12.046,-1.8683e-09,6.6827,0,0,0,6.1633,6.1911,6.1911,6.1633,-2.8769,3.4705e-08,-1.1227,-82.672,-5.7589e-08,-80.9
3.37,0.98151,6.0444e-10,0.91212,-0.30984,1.2439e-10,-0.95079,2.6108e-10,-4.4177,-1.7328e-09,-0.30093,1.7112e-09,0.090749,-5.3764e-10,12.013,-1.5242e-09,6.6674,0,0,0,6.154,6.1812,6.1812,6.154,-3.7008,3.4107e-08,-1.9347,-82.079,-6.1857e-08,-81.499
3.38,0.93793,5.8704e-10,0.90945,-0.30939,1.1602e-10,-0.95094,2.6238e-10,-4.2977,-1.7463e-09,-0.23436,1.688e-09,0.099961,-5.2803e-10,11.972,-1.1863e-09,6.644,0,0,0,6.1413,6.1678,6.1678,6.1413,-4.5183,3.3468e-08,-2.7524,-81.424,-6.603e-08,-82.016
3.39,0.89555,5.6952e-10,0.90744,-0.30889,1.0783e-10,-0.9511,2.6381e-10,-4.1783,-1.7565e-09,-0.16807,1.6653e-09,0.109,-5.1866e-10,11.923,-8.5501e-10,6.6123,0,0,0,6.125,6.1511,6.1511,6.125,-5.329,3.2787e-08,-3.5748,-80.704,-7.0104e-08,-82.451
3.4,0.85436,5.5192e-10,0.90608,-0.30835,9.981e-11,-0.95127,2.6536e-10,-4.0593,-1.7634e-09,-0.10214,1.6429e-09,0.11788,-5.0952e-10,11.865,-5.3071e-10,6.5725,0,0,0,6.1053,6.1309,6.1309,6.1053,-6.1322,3.2066e-08,-4.4011,-79.921,-7.4073e-08,-82.8
3.41,0.81436,5.3426e-10,0.90539,-0.30777,9.1959e-11,-0.95146,2.6705e-10,-3.941,-1.7672e-09,-0.036652,1.621e-09,0.12664,-5.006e-10,11.8,-2.1382e-10,6.5243,0,0,0,6.082,6.1074,6.1074,6.082,-6.9272,3.1306e-08,-5.2305,-79.073,-7.7932e-08,-83.062
3.42,0.77554,5.1659e-10,0.90535,-0.30715,8.4277e-11,-0.95166,2.6885e-10,-3.8233,-1.7677e-09,0.028315,1.5994e-09,0.13531,-4.9187e-10,11.727,9.5278e-11,6.4679,0,0,0,6.0554,6.0805,6.0805,6.0554,-7.7134,3.0508e-08,-6.062,-78.159,-8.1675e-08,-83.234
3.43,0.73789,4.9892e-10,0.90596,-0.30648,7.6761e-11,-0.95188,2.7079e-10,-3.7065,-1.7653e-09,0.092677,1.5781e-09,0.1439,-4.8333e-10,11.646,3.9621e-10,6.4031,0,0,0,6.0252,6.0502,6.0502,6.0252,-8.4902,2.9673e-08,-6.8949,-77.179,-8.5296e-08,-83.314
3.44,0.70141,4.8129e-10,0.9072,-0.30578,6.9411e-11,-0.9521,2.7286e-10,-3.5905,-1.7598e-09,0.15635,1.5572e-09,0.15246,-4.7497e-10,11.557,6.8861e-10,6.33,0,0,0,5.9916,6.0165,6.0165,5.9916,-9.2568,2.8802e-08,-7.728,-76.132,-8.8791e-08,-83.301
3.45,0.66608,4.6373e-10,0.90908,-0.30503,6.2224e-11,-0.95234,2.7505e-10,-3.4754,-1.7515e-09,0.21925,1.5366e-09,0.16099,-4.6677e-10,11.461,9.7214e-10,6.2485,0,0,0,5.9547,5.9795,5.9795,5.9547,-10.013,2.7897e-08,-8.5606,-75.018,-9.2154e-08,-83.192
3.46,0.6319,4.4627e-10,0.91158,-0.30425,5.5198e-11,-0.95259,2.7738e-10,-3.3613,-1.7404e-09,0.28129,1.5164e-09,0.16954,-4.5873e-10,11.357,1.2465e-09,6.1587,0,0,0,5.9143,5.9392,5.9392,5.9143,-10.757,2.696e-08,-9.3915,-73.836,-9.5379e-08,-82.984
3.47,0.59885,4.2893e-10,0.9147,-0.30342,4.8332e-11,-0.95286,2.7983e-10,-3.2483,-1.7266e-09,0.3424,1.4965e-09,0.17813,-4.5082e-10,11.245,1.5112e-09,6.0607,0,0,0,5.8705,5.8956,5.8956,5.8705,-11.489,2.599e-08,-10.22,-72.585,-9.8462e-08,-82.677
3.48,0.56693,4.1175e-10,0.91843,-0.30255,4.1624e-11,-0.95313,2.8242e-10,-3.1364,-1.7102e-09,0.40248,1.4768e-09,0.18678,-4.4305e-10,11.127,1.7662e-09,5.9544,0,0,0,5.8235,5.8488,5.8488,5.8235,-12.208,2.4991e-08,-11.045,-71.266,-1.014e-07,-82.267
3.49,0.53612,3.9474e-10,0.92275,-0.30164,3.5073e-11,-0.95342,2.8514e-10,-3.0257,-1.6913e-09,0.46146,1.4575e-09,0.19552,-4.3541e-10,11.001,2.0109e-09,5.8398,0,0,0,5.7731,5.7987,5.7987,5.7731,-12.914,2.3963e-08,-11.865,-69.876,-1.0418e-07,-81.752
3.5,0.50641,3.7793e-10,0.92765,-0.30068,2.8677e-11,-0.95372,2.8799e-10,-2.9164,-1.6701e-09,0.51925,1.4384e-09,0.2044,-4.2788e-10,10.869,2.2453e-09,5.7171,0,0,0,5.7194,5.7455,5.7455,5.7194,-13.606,2.2908e-08,-12.679,-68.416,-1.068e-07,-81.131
3.51,0.47779,3.6134e-10,0.93313,-0.29969,2.2436e-11,-0.95404,2.9097e-10,-2.8084,-1.6465e-09,0.57577,1.4195e-09,0.21342,-4.2045e-10,10.729,2.469e-09,5.5862,0,0,0,5.6626,5.6891,5.6891,5.6626,-14.282,2.1827e-08,-13.487,-66.885,-1.0926e-07,-80.401
3.52,0.45024,3.45e-10,0.93916,-0.29865,1.6348e-11,-0.95436,2.9408e-10,-2.7018,-1.6207e-09,0.63094,1.401e-09,0.22264,-4.1312e-10,10.583,2.6818e-09,5.4474,0,0,0,5.6026,5.6297,5.6297,5.6026,-14.943,2.0723e-08,-14.287,-65.283,-1.1154e-07,-79.56
3.53,0.42375,3.2894e-10,0.94574,-0.29756,1.0412e-11,-0.9547,2.9732e-10,-2.5967,-1.5929e-09,0.68469,1.3826e-09,0.23208,-4.0587e-10,10.43,2.8834e-09,5.3005,0,0,0,5.5394,5.5672,5.5672,5.5394,-15.588,1.9597e-08,-15.078,-63.608,-1.1366e-07,-78.606
3.54,0.3983,3.1315e-10,0.95285,-0.29643,4.6264e-12,-0.95505,3.007e-10,-2.4932,-1.5631e-09,0.73693,1.3645e-09,0.24177,-3.9871e-10,10.271,3.0737e-09,5.1458,0,0,0,5.4732,5.5018,5.5018,5.4732,-16.215,1.8451e-08,-15.859,-61.861,-1.1559e-07,-77.537
3.55,0.37388,2.9768e-10,0.96048,-0.29525,-1.0088e-12,-0.95542,3.0421e-10,-2.3913,-1.5314e-09,0.78758,1.3466e-09,0.25177,-3.9162e-10,10.106,3.2524e-09,4.9834,0,0,0,5.4039,5.4335,5.4335,5.4039,-16.825,1.7286e-08,-16.628,-60.04,-1.1733e-07,-76.351
3.56,0.35047,2.8253e-10,0.9686,-0.29403,-6.4947e-12,-0.9558,3.0784e-10,-2.2911,-1.4981e-09,0.83657,1.3288e-09,0.26209,-3.8459e-10,9.935,3.4193e-09,4.8133,0,0,0,5.3317,5.3623,5.3623,5.3317,-17.416,1.6105e-08,-17.385,-58.145,-1.1889e-07,-75.045
3.57,0.32805,2.6772e-10,0.9772,-0.29275,-1.1832e-11,-0.95619,3.1161e-10,-2.1927,-1.4631e-09,0.88382,1.3113e-09,0.2728,-3.7761e-10,9.758,3.5744e-09,4.6357,0,0,0,5.2566,5.2884,5.2884,5.2566,-17.987,1.4909e-08,-18.129,-56.175,-1.2024e-07,-73.617
3.58,0.30661,2.5327e-10,0.98627,-0.29142,-1.702e-11,-0.9566,3.1551e-10,-2.096,-1.4266e-09,0.92926,1.2939e-09,0.28394,-3.7069e-10,9.5753,3.7175e-09,4.4508,0,0,0,5.1787,5.2118,5.2118,5.1787,-18.539,1.3701e-08,-18.857,-54.13,-1.214e-07,-72.065
3.59,0.28612,2.392e-10,0.99578,-0.29003,-2.2061e-11,-0.95702,3.1954e-10,-2.0012,-1.3888e-09,0.97281,1.2766e-09,0.29555,-3.638e-10,9.3873,3.8484e-09,4.2586,0,0,0,5.098,5.1326,5.1326,5.098,-19.07,1.2482e-08,-19.57,-52.009,-1.2234e-07,-70.388
3.6,0.26658,2.255e-10,1.0057,-0.28859,-2.6954e-11,-0.95745,3.237e-10,-1.9083,-1.3497e-09,1.0144,1.2595e-09,0.30769,-3.5694e-10,9.194,3.9671e-09,4.0595,0,0,0,5.0147,5.0508,5.0508,5.0147,-19.579,1.1254e-08,-20.265,-49.812,-1.2308e-07,-68.583
3.61,0.24795,2.1221e-10,1.0161,-0.28708,-3.1699e-11,-0.95791,3.2799e-10,-1.8173,-1.3095e-09,1.054,1.2425e-09,0.32041,-3.501e-10,8.9958,4.0735e-09,3.8534,0,0,0,4.9287,4.9667,4.9667,4.9287,-20.066,1.0021e-08,-20.941,-47.537,-1.2359e-07,-66.647
3.62,0.23023,1.9932e-10,1.0268,-0.28552,-3.6295e-11,-0.95837,3.3241e-10,-1.7284,-1.2683e-09,1.0915,1.2256e-09,0.33378,-3.4328e-10,8.7928,4.1675e-09,3.6407,0,0,0,4.8402,4.8802,4.8802,4.8402,-20.529,8.7833e-09,-21.597,-45.185,-1.2388e-07,-64.579
3.63,0.21338,1.8684e-10,1.0379,-0.28388,-4.0743e-11,-0.95886,3.3695e-10,-1.6415,-1.2262e-09,1.1268,1.2088e-09,0.34787,-3.3647e-10,8.5853,4.2491e-09,3.4215,0,0,0,4.7493,4.7915,4.7915,4.7493,-20.969,7.5439e-09,-22.232,-42.754,-1.2395e-07,-62.376
3.64,0.19739,1.7479e-10,1.0493,-0.28218,-4.5041e-11,-0.95936,3.4163e-10,-1.5567,-1.1833e-09,1.1599,1.192e-09,0.36275,-3.2965e-10,8.3735,4.3184e-09,3.1961,0,0,0,4.6561,4.7006,4.7006,4.6561,-21.384,6.3051e-09,-22.844,-40.245,-1.2377e-07,-60.037
3.65,0.18224,1.6318e-10,1.0611,-0.2804,-4.919e-11,-0.95988,3.4643e-10,-1.474,-1.1399e-09,1.1907,1.1753e-09,0.3785,-3.2282e-10,8.1577,4.3752e-09,2.9647,0,0,0,4.5606,4.6078,4.6078,4.5606,-21.774,5.0692e-09,-23.432,-37.655,-1.2336e-07,-57.56
3.66,0.1679,1.52e-10,1.0731,-0.27854,-5.3186e-11,-0.96042,3.5136e-10,-1.3935,-1.0959e-09,1.2191,1.1586e-09,0.39521,-3.1598e-10,7.9381,4.4198e-09,2.7276,0,0,0,4.4629,4.5131,4.5131,4.4629,-22.137,3.8387e-09,-23.995,-34.986,-1.227e-07,-54.941
3.67,0.15436,1.4126e-10,1.0854,-0.2766,-5.7029e-11,-0.96098,3.5641e-10,-1.3153,-1.0515e-09,1.2452,1.1419e-09,0.41298,-3.091e-10,7.715,4.452e-09,2.4849,0,0,0,4.3633,4.4166,4.4166,4.3633,-22.473,2.616e-09,-24.531,-32.236,-1.2179e-07,-52.179
3.68,0.14159,1.3097e-10,1.098,-0.27457,-6.0717e-11,-0.96157,3.6159e-10,-1.2392,-1.0069e-09,1.2688,1.1252e-09,0.4319,-3.0218e-10,7.4887,4.4721e-09,2.2371,0,0,0,4.2616,4.3185,4.3185,4.2616,-22.781,1.4037e-09,-25.038,-29.405,-1.2063e-07,-49.272
3.69,0.12957,1.2113e-10,1.1108,-0.27245,-6.4248e-11,-0.96217,3.669e-10,-1.1655,-9.621e-10,1.2899,1.1084e-09,0.4521,-2.9522e-10,7.2595,4.4801e-09,1.9843,0,0,0,4.1582,4.2189,4.2189,4.1582,-23.061,2.0431e-10,-25.516,-26.491,-1.192e-07,-46.218
3.7,0.11827,1.1173e-10,1.1238,-0.27022,-6.7619e-11,-0.9628,3.7233e-10,-1.0941,-9.1731e-10,1.3085,1.0915e-09,0.47369,-2.882e-10,7.0276,4.4763e-09,1.7268,0,0,0,4.053,4.118,4.118,4.053,-23.311,-9.7944e-10,-25.962,-23.495,-1.1751e-07,-43.014
3.71,0.10768,1.0278e-10,1.137,-0.26789,-7.0826e-11,-0.96345,3.7789e-10,-1.0249,-8.7261e-10,1.3245,1.0745e-09,0.49683,-2.8111e-10,6.7934,4.4606e-09,1.4651,0,0,0,3.9462,4.016,4.016,3.9462,-23.531,-2.1449e-09,-26.375,-20.416,-1.1554e-07,-39.659
3.72,0.097765,9.4275e-11,1.1503,-0.26543,-7.3866e-11,-0.96413,3.8357e-10,-0.9582,-8.2813e-10,1.3378,1.0574e-09,0.52166,-2.7394e-10,6.5571,4.4334e-09,1.1994,0,0,0,3.8379,3.9129,3.9129,3.8379,-23.719,-3.2893e-09,-26.755,-17.252,-1.1329e-07,-36.149
3.73,0.088507,8.6215e-11,1.1637,-0.26285,-7.6736e-11,-0.96484,3.8937e-10,-0.89381,-7.8398e-10,1.3484,1.0401e-09,0.54835,-2.6668e-10,6.3191,4.3949e-09,0.93015,0,0,0,3.7283,3.8089,3.8089,3.7283,-23.875,-4.4098e-09,-27.098,-14.005,-1.1076e-07,-32.485
3.74,0.07988,7.8594e-11,1.1773,-0.26014,-7.9429e-11,-0.96557,3.953e-10,-0.83182,-7.4027e-10,1.3564,1.0226e-09,0.57709,-2.5932e-10,6.0797,4.3453e-09,0.65761,0,0,0,3.6175,3.7043,3.7043,3.6175,-23.999,-5.5036e-09,-27.404,-10.672,-1.0795e-07,-28.662
3.75,0.071862,7.1408e-11,1.1908,-0.25728,-8.1941e-11,-0.96634,4.0135e-10,-0.77222,-6.9711e-10,1.3616,1.0048e-09,0.60807,-2.5185e-10,5.8392,4.2849e-09,0.38221,0,0,0,3.5055,3.5992,3.5992,3.5055,-24.088,-6.5678e-09,-27.671,-7.2538,-1.0484e-07,-24.678
3.76,0.064428,6.465e-11,1.2045,-0.25426,-8.4264e-11,-0.96714,4.0752e-10,-0.71504,-6.5461e-10,1.364,9.8679e-10,0.64152,-2.4425e-10,5.598,4.2141e-09,0.10434,0,0,0,3.3926,3.4939,3.4939,3.3926,-24.144,-7.5993e-09,-27.897,-3.7491,-1.0142e-07,-20.533
3.77,0.057553,5.8313e-11,1.2181,-0.25107,-8.6393e-11,-0.96797,4.1381e-10,-0.66026,-6.1286e-10,1.3637,9.6839e-10,0.67767,-2.3652e-10,5.3565,4.1331e-09,-0.17559,0,0,0,3.2789,3.3884,3.3884,3.2789,-24.163,-8.5952e-09,-28.081,-0.15758,-9.7708e-08,-16.223
3.78,0.051215,5.239e-11,1.2317,-0.24769,-8.8318e-11,-0.96884,4.2022e-10,-0.60791,-5.7198e-10,1.3605,9.496e-10,0.7168,-2.2863e-10,5.1149,4.0423e-09,-0.45713,0,0,0,3.1645,3.283,3.283,3.1645,-24.146,-9.5524e-09,-28.221,3.5215,-9.3681e-08,-11.747
3.79,0.045387,4.687e-11,1.2453,-0.24412,-9.0031e-11,-0.96975,4.2675e-10,-0.55796,-5.3205e-10,1.3545,9.3036e-10,0.75918,-2.2058e-10,4.8737,3.9422e-09,-0.73985,0,0,0,3.0496,3.178,3.178,3.0496,-24.092,-1.0468e-08,-28.315,7.2887,-8.9338e-08,-7.1014
3.8,0.040047,4.1745e-11,1.2588,-0.24033,-9.1521e-11,-0.97069,4.3341e-10,-0.51043,-4.9317e-10,1.3457,9.1061e-10,0.80513,-2.1236e-10,4.6332,3.8331e-09,-1.0233,0,0,0,2.9343,3.0736,3.0736,2.9343,-24,-1.1338e-08,-28.362,11.145,-8.4675e-08,-2.2854
3.81,0.035171,3.7003e-11,1.2722,-0.2363,-9.2777e-11,-0.97168,4.4018e-10,-0.4653,-4.5542e-10,1.334,8.9029e-10,0.85497,-2.0395e-10,4.3938,3.7156e-09,-1.3069,0,0,0,2.8188,2.9699,2.9699,2.8188,-23.869,-1.216e-08,-28.36,15.09,-7.9684e-08,2.7037
3.82,0.030733,3.2633e-11,1.2855,-0.23201,-9.3786e-11,-0.97271,4.4707e-10,-0.42255,-4.1888e-10,1.3196,8.6932e-10,0.90904,-1.9534e-10,4.1559,3.5901e-09,-1.5903,0,0,0,2.7033,2.8673,2.8673,2.7033,-23.698,-1.2931e-08,-28.307,19.125,-7.4362e-08,7.8678
3.83,0.026712,2.8621e-11,1.2986,-0.22745,-9.4533e-11,-0.97379,4.5408e-10,-0.38217,-3.8364e-10,1.3022,8.4764e-10,0.96773,-1.8653e-10,3.92,3.4571e-09,-1.8729,0,0,0,2.5879,2.7659,2.7659,2.5879,-23.486,-1.3646e-08,-28.202,23.251,-6.8702e-08,13.209
3.84,0.023082,2.4955e-11,1.3115,-0.22258,-9.5003e-11,-0.97491,4.612e-10,-0.34414,-3.4976e-10,1.2821,8.2514e-10,1.0314,-1.775e-10,3.6863,3.3173e-09,-2.1542,0,0,0,2.473,2.6659,2.6659,2.473,-23.233,-1.4304e-08,-28.043,27.468,-6.2699e-08,18.73
3.85,0.019821,2.1621e-11,1.3242,-0.21738,-9.5177e-11,-0.97609,4.6845e-10,-0.30844,-3.1731e-10,1.2592,8.0175e-10,1.1004,-1.6824e-10,3.4554,3.1713e-09,-2.4336,0,0,0,2.3586,2.5677,2.5677,2.3586,-22.937,-1.4899e-08,-27.827,31.777,-5.6348e-08,24.433
3.86,0.016906,1.8604e-11,1.3367,-0.21183,-9.5037e-11,-0.97731,4.758e-10,-0.27502,-2.8635e-10,1.2334,7.7737e-10,1.1751,-1.5876e-10,3.2277,3.0196e-09,-2.7105,0,0,0,2.2451,2.4713,2.4713,2.2451,-22.597,-1.5429e-08,-27.553,36.178,-4.9644e-08,30.319
3.87,0.014313,1.5889e-11,1.3489,-0.20589,-9.4562e-11,-0.97858,4.8327e-10,-0.24387,-2.5694e-10,1.205,7.519e-10,1.2559,-1.4906e-10,3.0037,2.8629e-09,-2.9844,0,0,0,2.1328,2.3769,2.3769,2.1328,-22.213,-1.5891e-08,-27.22,40.672,-4.258e-08,36.391
3.88,0.012021,1.346e-11,1.3608,-0.19953,-9.3727e-11,-0.97989,4.9085e-10,-0.21494,-2.2911e-10,1.1738,7.2523e-10,1.3429,-1.3915e-10,2.7836,2.702e-09,-3.2547,0,0,0,2.0221,2.2847,2.2847,2.0221,-21.783,-1.628e-08,-26.825,45.26,-3.5152e-08,42.651
3.89,0.010007,1.1301e-11,1.3724,-0.19272,-9.251e-11,-0.98125,4.9854e-10,-0.18818,-2.0291e-10,1.1399,6.9725e-10,1.4363,-1.2903e-10,2.5681,2.5376e-09,-3.5207,0,0,0,1.9134,2.1947,2.1947,1.9134,-21.307,-1.6593e-08,-26.366,49.942,-2.7353e-08,49.101
3.9,0.0082501,9.3963e-12,1.3836,-0.18542,-9.0884e-11,-0.98266,5.0633e-10,-0.16356,-1.7837e-10,1.1034,6.6784e-10,1.536,-1.1874e-10,2.3576,2.3704e-09,-3.7818,0,0,0,1.8073,2.1068,2.1068,1.8073,-20.784,-1.6826e-08,-25.842,54.719,-1.918e-08,55.743
3.91,0.006729,7.7284e-12,1.3944,-0.17761,-8.8824e-11,-0.9841,5.1422e-10,-0.14101,-1.5551e-10,1.0643,6.369e-10,1.6419,-1.083e-10,2.1526,2.2013e-09,-4.0373,0,0,0,1.7045,2.021,2.021,1.7045,-20.213,-1.6975e-08,-25.251,59.591,-1.0626e-08,62.58
3.92,0.0054232,6.2805e-12,1.4049,-0.16926,-8.6303e-11,-0.98557,5.222e-10,-0.12049,-1.3435e-10,1.0226,6.0433e-10,1.7532,-9.7779e-11,1.9536,2.0312e-09,-4.2866,0,0,0,1.6058,1.9368,1.9368,1.6058,-19.592,-1.7037e-08,-24.59,64.559,-1.6857e-09,69.613
3.93,0.0043128,5.0358e-12,1.4149,-0.16033,-8.3297e-11,-0.98706,5.3027e-10,-0.10192,-1.1489e-10,0.97855,5.7005e-10,1.8688,-8.7227e-11,1.7609,1.8609e-09,-4.5289,0,0,0,1.5123,1.8537,1.8537,1.5123,-18.921,-1.7007e-08,-23.858,69.624,7.6461e-09,76.845
3.94,0.0033785,3.9771e-12,1.4244,-0.15081,-7.9783e-11,-0.98856,5.3841e-10,-0.085244,-9.7125e-11,0.93209,5.3398e-10,1.987,-7.6733e-11,1.5753,1.6914e-09,-4.7635,0,0,0,1.4253,1.7711,1.7711,1.4253,-18.199,-1.6883e-08,-23.053,74.787,1.7375e-08,84.278
3.95,0.0026018,3.0876e-12,1.4335,-0.14068,-7.5744e-11,-0.99005,5.4661e-10,-0.070388,-8.1053e-11,0.88331,4.9611e-10,2.1053,-6.6399e-11,1.3971,1.5236e-09,-4.9897,0,0,0,1.3464,1.6879,1.6879,1.3464,-17.425,-1.6659e-08,-22.172,80.047,2.7506e-08,91.913
3.96,0.0019649,2.3505e-12,1.4421,-0.12997,-7.1174e-11,-0.99152,5.5485e-10,-0.057274,-6.6645e-11,0.83232,4.5647e-10,2.2202,-5.635e-11,1.227,1.3585e-09,-5.2067,0,0,0,1.2774,1.6028,1.6028,1.2774,-16.598,-1.6331e-08,-21.214,85.406,3.8044e-08,99.754
3.97,0.0014508,1.7493e-12,1.4501,-0.11868,-6.6074e-11,-0.99293,5.6312e-10,-0.04582,-5.3869e-11,0.77921,4.1515e-10,2.327,-4.6728e-11,1.0654,1.1973e-09,-5.4137,0,0,0,1.2205,1.5142,1.5142,1.2205,-15.717,-1.5896e-08,-20.176,90.864,4.8996e-08,107.8
3.98,0.0010433,1.2678e-12,1.4577,-0.10688,-6.0465e-11,-0.99427,5.7141e-10,-0.035937,-4.2682e-11,0.72408,3.7237e-10,2.4197,-3.769e-11,0.91282,1.041e-09,-5.61,0,0,0,1.1779,1.4204,1.4204,1.1779,-14.78,-1.535e-08,-19.057,96.421,6.0367e-08,116.06
3.99,0.00072714,8.9054e-13,1.4646,-0.094659,-5.4388e-11,-0.99551,5.7967e-10,-0.027531,-3.3029e-11,0.66705,3.2843e-10,2.4909,-2.94e-11,0.76993,8.907e-10,-5.7946,0,0,0,1.152,1.3196,1.3196,1.152,-13.788,-1.4688e-08,-17.854,102.08,7.2161e-08,124.53
4,0.00048807,6.0237e-13,1.471,-0.082137,-4.7912e-11,-0.99662,5.879e-10,-0.020504,-2.4844e-11,0.60823,2.838e-10,2.5317,-2.2016e-11,0.63725,7.4763e-10,-5.9667,0,0,0,1.1448,1.2101,1.2101,1.1448,-12.738,-1.3905e-08,-16.566,107.84,8.4384e-08,133.21
4.01,0.00031282,3.8903e-13,1.4768,-0.069494,-4.1138e-11,-0.99758,5.9608e-10,-0.01475,-1.8048e-11,0.54776,2.3909e-10,2.5323,-1.5675e-11,0.51536,6.1301e-10,-6.1256,0,0,0,1.1578,1.0909,1.0909,1.1578,-11.631,-1.2998e-08,-15.189,113.7,9.7043e-08,142.11
4.02,0.00018919,2.3707e-13,1.4819,-0.05696,-3.4205e-11,-0.99838,6.0417e-10,-0.010159,-1.2552e-11,0.48577,1.9511e-10,2.4823,-1.0474e-11,0.40483,4.881e-10,-6.2702,0,0,0,1.1916,0.96184,0.96184,1.1916,-10.464,-1.1963e-08,-13.723,119.66,1.1014e-07,151.23
4.03,0.00010615,1.3401e-13,1.4865,-0.044814,-2.7291e-11,-0.999,6.1218e-10,-0.0066138,-8.2498e-12,0.42241,1.5281e-10,2.3712,-6.4495e-12,0.30628,3.742e-10,-6.3997,0,0,0,1.2453,0.82419,0.82419,1.2453,-9.2373,-1.0794e-08,-12.164,125.73,1.2369e-07,160.56
4.04,5.3837e-05,6.8475e-14,1.4904,-0.033388,-2.0613e-11,-0.99944,6.2008e-10,-0.0039917,-5.0263e-12,0.35783,1.1332e-10,2.1904,-3.5612e-12,0.22029,2.7267e-10,-6.5132,0,0,0,1.316,0.68101,0.68101,1.316,-7.9492,-9.4876e-09,-10.511,131.9,1.3768e-07,170.12
4.05,2.3666e-05,3.0323e-14,1.4936,-0.02305,-1.4422e-11,-0.99973,6.2789e-10,-0.002164,-2.7504e-12,0.2922,7.7862e-11,1.9336,-1.6884e-12,0.1475,1.8492e-10,-6.6096,0,0,0,1.3989,0.53728,0.53728,1.3989,-6.599,-8.0389e-09,-8.7607,138.17,1.5213e-07,179.9
4.06,8.3595e-06,1.0789e-14,1.4962,-0.014189,-8.9942e-12,-0.9999,6.3561e-10,-0.00099563,-1.2772e-12,0.2257,4.7697e-11,1.5986,-6.3647e-13,0.088523,1.1239e-10,-6.6881,0,0,0,1.4876,0.39991,0.39991,1.4876,-5.1855,-6.4434e-09,-6.9118,144.55,1.6705e-07,189.91
4.07,2.0259e-06,2.6337e-15,1.4981,-0.0071916,-4.6175e-12,-0.99997,6.4326e-10,-0.00034532,-4.4703e-13,0.1585,2.4058e-11,1.1885,-1.6267e-13,0.044003,5.6558e-11,-6.7475,0,0,0,1.5736,0.27728,0.27728,1.5736,-3.7077,-4.6964e-09,-4.9617,151.03,1.8243e-07,200.15
4.08,2.1837e-07,2.8593e-16,1.4994,-4.6255e-12,0.0024153,-6.1409e-10,1,-6.523e-05,-8.5206e-14,0.090811,1.7936e-09,-0.71216,-1.8254e-14,0.014587,1.8977e-11,-6.787,0,0,0,0.17851,1.6484,1.6484,0.17851,-2.1646,-2.7933e-09,-2.908,157.62,1.9828e-07,210.62
4.09,8.7651e-10,1.1559e-18,1.5,-3.001e-13,0.00015544,-6.1409e-10,1,-1.0445e-06,-1.3765e-15,0.022832,4.6991e-10,-0.18484,-7.5219e-17,0.00093301,1.2284e-12,-6.8053,0,0,0,0.11253,1.7032,1.7032,0.11253,-0.555,-7.2927e-10,-0.74853,164.31,2.1461e-07,221.32
