t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
16.48,-3.3491,5.0014,2.1124,-0.21922,0.45338,-0.76889,0.39395,-3.2954,-6.942,0.68054,0.40489,-1.6317,-0.94545,14.015,-10.587,0.14038,0,0,0,6.1072,6.2303,5.9353,6.1517,7.4707,35.388,1.5614,-64.143,49.628,-4.7231
16.49,-3.3813,4.9314,2.1192,-0.22196,0.44989,-0.76556,0.4028,-3.1549,-7.0461,0.68202,0.40762,-1.6584,-0.95529,14.087,-10.231,0.15576,0,0,0,6.0714,6.1945,5.8917,6.1135,6.8308,35.876,1.5136,-63.827,47.985,-4.8387
16.5,-3.4122,4.8604,2.126,-0.22479,0.44628,-0.76213,0.41164,-3.0137,-7.1466,0.68365,0.41013,-1.6861,-0.9655,14.152,-9.8694,0.17065,0,0,0,6.0351,6.1582,5.8479,6.075,6.1943,36.347,1.4646,-63.477,46.313,-4.9509
16.51,-3.4416,4.7885,2.1329,-0.22772,0.44255,-0.75861,0.42048,-2.8719,-7.2434,0.68543,0.41242,-1.7146,-0.97608,14.211,-9.5037,0.18504,0,0,0,5.9982,6.1216,5.8039,6.0363,5.5614,36.802,1.4146,-63.092,44.613,-5.0596
16.52,-3.4696,4.7156,2.1397,-0.23073,0.43869,-0.75498,0.42932,-2.7295,-7.3366,0.68735,0.41445,-1.744,-0.987,14.263,-9.1335,0.19894,0,0,0,5.9608,6.0846,5.7598,5.9974,4.9325,37.239,1.3634,-62.674,42.886,-5.1648
16.53,-3.4962,4.6418,2.1466,-0.23385,0.4347,-0.75126,0.43814,-2.5866,-7.4261,0.68941,0.41621,-1.7742,-0.99824,14.31,-8.7589,0.21231,0,0,0,5.923,6.0475,5.7159,5.9586,4.308,37.659,1.3113,-62.223,41.132,-5.2667
16.54,-3.5213,4.5671,2.1535,-0.23706,0.43057,-0.74743,0.44695,-2.4433,-7.5118,0.6916,0.41768,-1.8051,-1.0098,14.349,-8.3803,0.22516,0,0,0,5.8849,6.0102,5.6721,5.9197,3.6882,38.062,1.2581,-61.739,39.353,-5.3651
16.55,-3.545,4.4915,2.1604,-0.24038,0.42631,-0.74349,0.45574,-2.2996,-7.5937,0.69391,0.41882,-1.8368,-1.0216,14.383,-7.9978,0.23747,0,0,0,5.8465,5.9729,5.6286,5.881,3.0733,38.446,1.204,-61.224,37.55,-5.4602
16.56,-3.5673,4.4152,2.1674,-0.2438,0.42191,-0.73944,0.46452,-2.1557,-7.6717,0.69635,0.41963,-1.869,-1.0336,14.411,-7.6115,0.24923,0,0,0,5.8079,5.9357,5.5856,5.8426,2.4638,38.813,1.1489,-60.678,35.724,-5.5518
16.57,-3.5882,4.3381,2.1744,-0.24733,0.41737,-0.73528,0.47328,-2.0114,-7.7459,0.69889,0.42008,-1.9018,-1.0458,14.433,-7.2216,0.26044,0,0,0,5.7692,5.8985,5.5431,5.8045,1.8599,39.161,1.093,-60.102,33.875,-5.64
16.58,-3.6075,4.2603,2.1814,-0.25096,0.41269,-0.73101,0.48201,-1.867,-7.8162,0.70155,0.42014,-1.935,-1.0582,14.448,-6.8283,0.27109,0,0,0,5.7304,5.8616,5.5014,5.7668,1.2618,39.49,1.0361,-59.497,32.006,-5.7249
16.59,-3.6255,4.1818,2.1884,-0.25471,0.40785,-0.72663,0.49071,-1.7225,-7.8825,0.70431,0.41981,-1.9686,-1.0707,14.458,-6.4318,0.28116,0,0,0,5.6916,5.825,5.4605,5.7297,0.67002,39.801,0.97847,-58.864,30.116,-5.8064
16.6,-3.642,4.1027,2.1954,-0.25857,0.40287,-0.72212,0.49937,-1.5779,-7.9448,0.70717,0.41905,-2.0024,-1.0833,14.462,-6.0323,0.29066,0,0,0,5.6529,5.7887,5.4206,5.6933,0.084669,40.093,0.92001,-58.202,28.207,-5.8845
16.61,-3.657,4.0229,2.2025,-0.26253,0.39774,-0.7175,0.508,-1.4333,-8.0031,0.71013,0.41784,-2.0363,-1.0959,14.46,-5.63,0.29956,0,0,0,5.6143,5.7529,5.3818,5.6575,-0.49393,40.365,0.86079,-57.514,26.28,-5.9593
16.62,-3.6707,3.9426,2.2096,-0.26661,0.39247,-0.71276,0.51659,-1.2887,-8.0574,0.71316,0.41618,-2.0702,-1.1085,14.452,-5.2251,0.30787,0,0,0,5.576,5.7177,5.3443,5.6227,-1.0655,40.618,0.80084,-56.799,24.336,-6.0307
16.63,-3.6828,3.8618,2.2168,-0.27079,0.38704,-0.70789,0.52513,-1.1443,-8.1076,0.71628,0.41404,-2.104,-1.121,14.438,-4.8177,0.31558,0,0,0,5.538,5.6831,5.3082,5.5887,-1.6298,40.852,0.74019,-56.058,22.375,-6.0987
16.64,-3.6935,3.7805,2.224,-0.27508,0.38146,-0.7029,0.53362,-0.99998,-8.1537,0.71947,0.4114,-2.1375,-1.1334,14.419,-4.4081,0.32267,0,0,0,5.5003,5.6492,5.2736,5.5558,-2.1866,41.066,0.67888,-55.293,20.4,-6.1634
16.65,-3.7028,3.6987,2.2312,-0.27948,0.37573,-0.69779,0.54205,-0.8559,-8.1958,0.72273,0.40825,-2.1706,-1.1456,14.395,-3.9965,0.32915,0,0,0,5.4631,5.6161,5.2407,5.5241,-2.7356,41.26,0.61693,-54.504,18.41,-6.2249
16.66,-3.7107,3.6166,2.2384,-0.28397,0.36985,-0.69254,0.55042,-0.7121,-8.2337,0.72605,0.40457,-2.2032,-1.1576,14.365,-3.583,0.33501,0,0,0,5.4265,5.5839,5.2096,5.4935,-3.2766,41.434,0.55439,-53.691,16.408,-6.2829
16.67,-3.7171,3.5341,2.2457,-0.28857,0.36382,-0.68717,0.55872,-0.56863,-8.2674,0.72943,0.40035,-2.2349,-1.1692,14.329,-3.1679,0.34024,0,0,0,5.3905,5.5528,5.1805,5.4643,-3.8093,41.588,0.49129,-52.855,14.393,-6.3377
16.68,-3.722,3.4512,2.253,-0.29326,0.35765,-0.68166,0.56694,-0.42554,-8.297,0.73286,0.39559,-2.2658,-1.1805,14.288,-2.7513,0.34483,0,0,0,5.3553,5.5226,5.1534,5.4365,-4.3336,41.722,0.42765,-51.998,12.368,-6.3892
16.69,-3.7256,3.3681,2.2604,-0.29804,0.35134,-0.67602,0.57509,-0.28288,-8.3224,0.73633,0.39027,-2.2956,-1.1913,14.242,-2.3335,0.34879,0,0,0,5.3208,5.4936,5.1285,5.4102,-4.8492,41.835,0.36351,-51.119,10.332,-6.4374
16.7,-3.7277,3.2848,2.2677,-0.3029,0.34489,-0.67025,0.58315,-0.14071,-8.3437,0.73983,0.38438,-2.3241,-1.2017,14.191,-1.9147,0.3521,0,0,0,5.2872,5.4659,5.1058,5.3855,-5.356,41.928,0.29891,-50.22,8.2877,-6.4823
16.71,-3.7284,3.2013,2.2752,-0.30785,0.33831,-0.66435,0.59112,0.00093064,-8.3607,0.74337,0.37793,-2.3511,-1.2115,14.135,-1.495,0.35477,0,0,0,5.2547,5.4394,5.0855,5.3624,-5.8536,42.001,0.23388,-49.302,6.2352,-6.5239
16.72,-3.7277,3.1176,2.2826,-0.31286,0.3316,-0.65831,0.59898,0.14198,-8.3736,0.74692,0.37091,-2.3766,-1.2206,14.074,-1.0748,0.35678,0,0,0,5.2233,5.4143,5.0676,5.3411,-6.3419,42.053,0.16845,-48.364,4.1757,-6.5622
16.73,-3.7256,3.0338,2.2901,-0.31795,0.32477,-0.65214,0.60675,0.2824,-8.3822,0.7505,0.36333,-2.4003,-1.229,14.009,-0.65405,0.35813,0,0,0,5.193,5.3906,5.0523,5.3215,-6.8208,42.084,0.10265,-47.408,2.1103,-6.5973
16.74,-3.722,2.95,2.2976,-0.32309,0.31782,-0.64584,0.6144,0.42214,-8.3867,0.75408,0.35518,-2.422,-1.2367,13.938,-0.23314,0.35883,0,0,0,5.1641,5.3685,5.0395,5.3037,-7.29,42.095,0.03651,-46.434,0.039944,-6.6291
16.75,-3.7171,2.8661,2.3052,-0.32828,0.31077,-0.63941,0.62194,0.56115,-8.3869,0.75767,0.34649,-2.4417,-1.2436,13.863,0.18778,0.35886,0,0,0,5.1366,5.3479,5.0293,5.2879,-7.7494,42.085,-0.029927,-45.444,-2.0343,-6.6577
16.76,-3.7108,2.7823,2.3128,-0.33352,0.30362,-0.63285,0.62935,0.69938,-8.3829,0.76126,0.33725,-2.4591,-1.2496,13.783,0.6085,0.35823,0,0,0,5.1106,5.329,5.0218,5.274,-8.1988,42.054,-0.096633,-44.438,-4.1115,-6.6831
16.77,-3.7031,2.6985,2.3204,-0.33879,0.29638,-0.62616,0.63664,0.83679,-8.3747,0.76484,0.32749,-2.474,-1.2546,13.699,1.0288,0.35693,0,0,0,5.0862,5.3118,5.0169,5.262,-8.6381,42.003,-0.16358,-43.416,-6.1905,-6.7052
16.78,-3.6941,2.6148,2.3281,-0.34408,0.28907,-0.61934,0.64379,0.97334,-8.3623,0.7684,0.31721,-2.4865,-1.2587,13.61,1.4485,0.35496,0,0,0,5.0636,5.2963,5.0146,5.2521,-9.0671,41.93,-0.23073,-42.38,-8.2704,-6.7241
16.79,-3.6837,2.5312,2.3358,-0.34939,0.28169,-0.6124,0.65081,1.109,-8.3457,0.77193,0.30645,-2.4963,-1.2618,13.518,1.8673,0.35231,0,0,0,5.0428,5.2826,5.015,5.2442,-9.4857,41.837,-0.29805,-41.33,-10.35,-6.7398
16.8,-3.6719,2.4479,2.3435,-0.35471,0.27425,-0.60534,0.65768,1.2437,-8.325,0.77544,0.29522,-2.5034,-1.2638,13.421,2.2852,0.349,0,0,0,5.024,5.2708,5.018,5.2384,-9.8937,41.723,-0.36551,-40.267,-12.429,-6.7523
16.81,-3.6588,2.3648,2.3513,-0.36003,0.26677,-0.59816,0.6644,1.3774,-8.3,0.77891,0.28356,-2.5077,-1.2647,13.32,2.7017,0.345,0,0,0,5.0072,5.2609,5.0234,5.2346,-10.291,41.589,-0.43308,-39.192,-14.505,-6.7616
16.82,-3.6444,2.2819,2.3591,-0.36533,0.25926,-0.59086,0.67097,1.5101,-8.271,0.78234,0.27148,-2.5091,-1.2646,13.215,3.1169,0.34033,0,0,0,4.9925,5.2528,5.0314,5.2329,-10.677,41.433,-0.50073,-38.104,-16.578,-6.7677
16.83,-3.6286,2.1993,2.3669,-0.37062,0.25173,-0.58346,0.67738,1.6417,-8.2377,0.78571,0.25903,-2.5077,-1.2633,13.106,3.5303,0.33499,0,0,0,4.98,5.2467,5.0418,5.2333,-11.053,41.257,-0.56843,-37.007,-18.647,-6.7706
16.84,-3.6115,2.1172,2.3748,-0.37588,0.24419,-0.57595,0.68364,1.7722,-8.2003,0.78903,0.24624,-2.5033,-1.2609,12.994,3.9419,0.32897,0,0,0,4.9699,5.2426,5.0545,5.2357,-11.418,41.06,-0.63613,-35.898,-20.711,-6.7703
16.85,-3.5932,2.0354,2.3827,-0.3811,0.23667,-0.56834,0.68974,1.9015,-8.1589,0.79229,0.23313,-2.496,-1.2573,12.878,4.3515,0.32227,0,0,0,4.962,5.2404,5.0694,5.2401,-11.771,40.843,-0.70382,-34.781,-22.769,-6.7669
16.86,-3.5735,1.954,2.3906,-0.38627,0.22917,-0.56064,0.69567,2.0297,-8.1133,0.79548,0.21976,-2.4859,-1.2526,12.758,4.7587,0.31489,0,0,0,4.9566,5.2402,5.0864,5.2465,-12.113,40.605,-0.77146,-33.655,-24.819,-6.7603
16.87,-3.5526,1.8731,2.3986,-0.39139,0.22171,-0.55284,0.70145,2.1567,-8.0637,0.79859,0.20616,-2.4729,-1.2468,12.636,5.1635,0.30684,0,0,0,4.9537,5.2419,5.1054,5.2548,-12.444,40.347,-0.83902,-32.52,-26.861,-6.7506
16.88,-3.5304,1.7927,2.4066,-0.39645,0.21429,-0.54496,0.70705,2.2824,-8.0101,0.80161,0.19237,-2.4572,-1.24,12.51,5.5656,0.29811,0,0,0,4.9532,5.2457,5.1263,5.2651,-12.764,40.068,-0.90646,-31.379,-28.893,-6.7378
16.89,-3.5069,1.7129,2.4147,-0.40145,0.20694,-0.537,0.7125,2.4069,-7.9524,0.80455,0.17843,-2.4388,-1.232,12.38,5.9648,0.28871,0,0,0,4.9552,5.2514,5.149,5.2773,-13.072,39.769,-0.97376,-30.231,-30.916,-6.7218
16.9,-3.4822,1.6337,2.4227,-0.40636,0.19967,-0.52896,0.71777,2.53,-7.8908,0.80738,0.16438,-2.4178,-1.2231,12.248,6.3609,0.27864,0,0,0,4.9597,5.259,5.1734,5.2913,-13.368,39.45,-1.0409,-29.078,-32.927,-6.7027
16.91,-3.4563,1.5551,2.4308,-0.4112,0.19249,-0.52086,0.72289,2.6518,-7.8252,0.81012,0.15027,-2.3943,-1.2131,12.113,6.7537,0.26789,0,0,0,4.9666,5.2685,5.1992,5.307,-13.653,39.11,-1.1078,-27.919,-34.926,-6.6804
16.92,-3.4292,1.4772,2.4389,-0.41596,0.1854,-0.51269,0.72784,2.7723,-7.7557,0.81274,0.13613,-2.3686,-1.2022,11.975,7.1431,0.25648,0,0,0,4.9761,5.2798,5.2265,5.3244,-13.927,38.751,-1.1745,-26.756,-36.911,-6.6551
16.93,-3.4009,1.4,2.4471,-0.42062,0.17844,-0.50446,0.73264,2.8913,-7.6824,0.81524,0.12201,-2.3406,-1.1904,11.835,7.5287,0.2444,0,0,0,4.9879,5.293,5.2551,5.3435,-14.188,38.372,-1.2409,-25.59,-38.882,-6.6267
16.94,-3.3714,1.3236,2.4552,-0.4252,0.17159,-0.49618,0.73727,3.0089,-7.6052,0.81763,0.10794,-2.3107,-1.1778,11.691,7.9104,0.23166,0,0,0,5.0021,5.3079,5.2848,5.3641,-14.438,37.974,-1.307,-24.42,-40.838,-6.5951
16.95,-3.3407,1.2479,2.4634,-0.42967,0.16489,-0.48786,0.74175,3.1251,-7.5242,0.81988,0.09397,-2.2788,-1.1644,11.546,8.2881,0.21826,0,0,0,5.0186,5.3246,5.3156,5.3861,-14.677,37.556,-1.3728,-23.249,-42.777,-6.5605
16.96,-3.3089,1.1731,2.4716,-0.43405,0.15832,-0.47949,0.74608,3.2399,-7.4394,0.82199,0.080133,-2.2452,-1.1503,11.398,8.6615,0.20421,0,0,0,5.0373,5.3429,5.3473,5.4096,-14.903,37.118,-1.4382,-22.077,-44.699,-6.5229
16.97,-3.2759,1.0991,2.4798,-0.43832,0.15192,-0.47108,0.75025,3.3531,-7.3509,0.82396,0.066465,-2.2101,-1.1354,11.248,9.0304,0.1895,0,0,0,5.058,5.3627,5.3798,5.4343,-15.118,36.662,-1.5032,-20.903,-46.602,-6.4821
16.98,-3.2418,1.0261,2.4881,-0.44249,0.14567,-0.46264,0.75428,3.4648,-7.2588,0.82578,0.053001,-2.1735,-1.12,11.096,9.3947,0.17415,0,0,0,5.0808,5.384,5.4131,5.4602,-15.321,36.186,-1.5678,-19.73,-48.486,-6.4383
16.99,-3.2066,0.95398,2.4964,-0.44655,0.1396,-0.45418,0.75817,3.575,-7.1631,0.82744,0.039775,-2.1358,-1.104,10.941,9.7541,0.15815,0,0,0,5.1055,5.4067,5.447,5.4873,-15.513,35.692,-1.632,-18.558,-50.35,-6.3914
17,-3.1703,0.88284,2.5046,-0.45051,0.1337,-0.44569,0.76192,3.6836,-7.0638,0.82894,0.026817,-2.097,-1.0876,10.785,10.108,0.14151,0,0,0,5.132,5.4307,5.4814,5.5154,-15.693,35.179,-1.6957,-17.388,-52.192,-6.3415
17.01,-3.133,0.81271,2.5129,-0.45436,0.12799,-0.43718,0.76553,3.7907,-6.9609,0.83027,0.014157,-2.0572,-1.0707,10.628,10.458,0.12423,0,0,0,5.1601,5.4559,5.5162,5.5443,-15.861,34.648,-1.7588,-16.219,-54.011,-6.2886
17.02,-3.0945,0.74363,2.5212,-0.45811,0.12247,-0.42866,0.76902,3.8962,-6.8546,0.83142,0.0018226,-2.0167,-1.0534,10.468,10.801,0.10633,0,0,0,5.1897,5.4823,5.5513,5.5741,-16.017,34.099,-1.8214,-15.054,-55.807,-6.2327
17.03,-3.055,0.67563,2.5296,-0.46175,0.11713,-0.42013,0.77237,4.0001,-6.7449,0.83239,-0.010162,-1.9756,-1.0358,10.307,11.14,0.087807,0,0,0,5.2206,5.5097,5.5867,5.6047,-16.162,33.532,-1.8835,-13.893,-57.579,-6.1737
17.04,-3.0145,0.60875,2.5379,-0.46528,0.112,-0.41159,0.7756,4.1023,-6.6318,0.83317,-0.021772,-1.934,-1.018,10.145,11.472,0.068665,0,0,0,5.2528,5.5379,5.6223,5.6358,-16.295,32.948,-1.9449,-12.736,-59.325,-6.1117
17.05,-2.973,0.54301,2.5462,-0.46871,0.10706,-0.40305,0.77872,4.2029,-6.5155,0.83376,-0.032986,-1.8921,-0.99988,9.9815,11.798,0.048912,0,0,0,5.2861,5.567,5.6579,5.6674,-16.416,32.346,-2.0057,-11.585,-61.044,-6.0467
17.06,-2.9305,0.47845,2.5546,-0.47204,0.10232,-0.3945,0.78171,4.3019,-6.3959,0.83415,-0.043785,-1.8499,-0.98164,9.8167,12.119,0.028554,0,0,0,5.3203,5.5968,5.6935,5.6995,-16.526,31.727,-2.0658,-10.439,-62.736,-5.9787
17.07,-2.887,0.4151,2.5629,-0.47527,0.09779,-0.38596,0.7846,4.3993,-6.2731,0.83433,-0.05415,-1.8076,-0.96329,9.651,12.433,0.007598,0,0,0,5.3553,5.6272,5.729,5.7319,-16.625,31.091,-2.1252,-9.3005,-64.399,-5.9078
17.08,-2.8425,0.35299,2.5713,-0.47839,0.09346,-0.37742,0.78738,4.495,-6.1473,0.8343,-0.064066,-1.7653,-0.94486,9.4843,12.741,-0.013949,0,0,0,5.391,5.658,5.7643,5.7645,-16.713,30.439,-2.184,-8.1693,-66.033,-5.8338
17.09,-2.7971,0.29216,2.5796,-0.48142,0.089334,-0.36889,0.79005,4.589,-6.0183,0.83405,-0.073518,-1.7231,-0.92639,9.3168,13.042,-0.036079,0,0,0,5.4271,5.6892,5.7994,5.7972,-16.789,29.771,-2.2419,-7.0464,-67.636,-5.7569
17.1,-2.7507,0.23264,2.5879,-0.48435,0.085411,-0.36038,0.79262,4.6813,-5.8865,0.83358,-0.082493,-1.6811,-0.90793,9.1485,13.336,-0.058784,0,0,0,5.4637,5.7206,5.8341,5.8299,-16.853,29.086,-2.2991,-5.9324,-69.207,-5.6771
17.11,-2.7035,0.17444,2.5963,-0.48718,0.08169,-0.35187,0.79509,4.7719,-5.7517,0.83287,-0.09098,-1.6394,-0.88951,8.9797,13.623,-0.082058,0,0,0,5.5004,5.7522,5.8684,5.8625,-16.907,28.387,-2.3554,-4.8281,-70.746,-5.5942
17.12,-2.6553,0.11761,2.6046,-0.48992,0.07817,-0.34338,0.79747,4.8609,-5.614,0.83193,-0.098969,-1.598,-0.87116,8.8104,13.904,-0.10589,0,0,0,5.5372,5.7839,5.9022,5.8949,-16.95,27.672,-2.411,-3.7342,-72.251,-5.5085
17.13,-2.6062,0.062174,2.6129,-0.49257,0.074849,-0.33491,0.79975,4.9481,-5.4736,0.83075,-0.10645,-1.557,-0.8529,8.6408,14.177,-0.13027,0,0,0,5.574,5.8154,5.9355,5.927,-16.982,26.942,-2.4656,-2.6516,-73.722,-5.4198
17.14,-2.5563,0.008151,2.6212,-0.49513,0.071724,-0.32646,0.80195,5.0337,-5.3305,0.82933,-0.11342,-1.5164,-0.83477,8.4708,14.442,-0.1552,0,0,0,5.6106,5.8468,5.9681,5.9587,-17.003,26.197,-2.5193,-1.5808,-75.157,-5.3281
17.15,-2.5056,-0.044428,2.6295,-0.4976,0.068793,-0.31803,0.80406,5.1176,-5.1848,0.82765,-0.11987,-1.4764,-0.81679,8.3007,14.701,-0.18066,0,0,0,5.6468,5.8778,6,5.99,-17.014,25.439,-2.5722,-0.52267,-76.555,-5.2336
17.16,-2.454,-0.095536,2.6378,-0.49998,0.066054,-0.30962,0.80609,5.1997,-5.0365,0.82571,-0.1258,-1.437,-0.79898,8.1306,14.951,-0.20664,0,0,0,5.6827,5.9085,6.0312,6.0207,-17.014,24.666,-2.624,0.52208,-77.915,-5.1361
17.17,-2.4016,-0.14515,2.646,-0.50228,0.063502,-0.30124,0.80804,5.2802,-4.8858,0.82351,-0.13119,-1.3981,-0.78136,7.9605,15.194,-0.23313,0,0,0,5.718,5.9386,6.0615,6.0507,-17.003,23.88,-2.6749,1.5527,-79.237,-5.0358
17.18,-2.3484,-0.19324,2.6542,-0.5045,0.061133,-0.29289,0.80991,5.3589,-4.7327,0.82105,-0.13606,-1.3599,-0.76394,7.7906,15.429,-0.26013,0,0,0,5.7526,5.9682,6.0908,6.08,-16.983,23.082,-2.7247,2.5685,-80.518,-4.9325
17.19,-2.2944,-0.2398,2.6624,-0.50664,0.058945,-0.28457,0.8117,5.436,-4.5772,0.81831,-0.14039,-1.3224,-0.74674,7.6209,15.655,-0.28763,0,0,0,5.7864,5.9971,6.1192,6.1085,-16.952,22.27,-2.7735,3.5687,-81.76,-4.8264
17.2,-2.2397,-0.28478,2.6706,-0.50869,0.056933,-0.27628,0.81343,5.5113,-4.4196,0.81529,-0.14419,-1.2856,-0.72978,7.4515,15.874,-0.3156,0,0,0,5.8194,6.0251,6.1465,6.136,-16.911,21.447,-2.8212,4.5525,-82.959,-4.7173
17.21,-2.1842,-0.32818,2.6787,-0.51067,0.055092,-0.26803,0.81508,5.585,-4.2598,0.812,-0.14745,-1.2494,-0.71306,7.2827,16.084,-0.34405,0,0,0,5.8514,6.0523,6.1726,6.1625,-16.861,20.611,-2.8678,5.5194,-84.115,-4.6054
17.22,-2.128,-0.36997,2.6868,-0.51256,0.053419,-0.2598,0.81666,5.657,-4.0979,0.80841,-0.15018,-1.2141,-0.69659,7.1144,16.286,-0.37295,0,0,0,5.8822,6.0785,6.1976,6.1879,-16.801,19.764,-2.9133,6.4684,-85.228,-4.4907
17.23,-2.0711,-0.41013,2.6949,-0.51439,0.051908,-0.25162,0.81817,5.7273,-3.9341,0.80453,-0.15237,-1.1794,-0.68038,6.9467,16.48,-0.40231,0,0,0,5.9119,6.1036,6.2213,6.2122,-16.732,18.907,-2.9577,7.3989,-86.296,-4.373
17.24,-2.0134,-0.44865,2.7029,-0.51613,0.050555,-0.24347,0.81962,5.7959,-3.7684,0.80036,-0.15403,-1.1456,-0.66444,6.7798,16.664,-0.4321,0,0,0,5.9403,6.1276,6.2436,6.2352,-16.653,18.039,-3.0008,8.3101,-87.318,-4.2526
17.25,-1.9552,-0.48549,2.7109,-0.5178,0.049356,-0.23536,0.821,5.8629,-3.6008,0.79589,-0.15516,-1.1125,-0.64877,6.6137,16.84,-0.46232,0,0,0,5.9674,6.1503,6.2646,6.2569,-16.566,17.161,-3.0427,9.2013,-88.293,-4.1293
17.26,-1.8962,-0.52066,2.7188,-0.5194,0.048305,-0.2273,0.82233,5.9282,-3.4316,0.79112,-0.15575,-1.0802,-0.63338,6.4485,17.007,-0.49295,0,0,0,5.993,6.1717,6.2841,6.2773,-16.469,16.273,-3.0834,10.072,-89.22,-4.0031
17.27,-1.8366,-0.55412,2.7267,-0.52093,0.047399,-0.21927,0.82359,5.9919,-3.2607,0.78603,-0.15582,-1.0487,-0.61826,6.2843,17.166,-0.52398,0,0,0,6.0171,6.1918,6.3021,6.2962,-16.364,15.376,-3.1227,10.921,-90.099,-3.8742
17.28,-1.7764,-0.58587,2.7346,-0.52238,0.046631,-0.21129,0.8248,6.0539,-3.0883,0.78063,-0.15536,-1.0179,-0.60343,6.1212,17.315,-0.5554,0,0,0,6.0396,6.2103,6.3185,6.3136,-16.251,14.471,-3.1608,11.748,-90.927,-3.7424
17.29,-1.7155,-0.61588,2.7423,-0.52377,0.045997,-0.20335,0.82595,6.1143,-2.9144,0.77492,-0.15438,-0.98801,-0.58888,5.9593,17.455,-0.5872,0,0,0,6.0605,6.2274,6.3332,6.3294,-16.129,13.558,-3.1976,12.552,-91.705,-3.6078
17.3,-1.6541,-0.64415,2.7501,-0.52508,0.045493,-0.19546,0.82705,6.1731,-2.7392,0.76889,-0.15287,-0.95886,-0.5746,5.7987,17.586,-0.61935,0,0,0,6.0796,6.2428,6.3463,6.3435,-16,12.637,-3.233,13.332,-92.431,-3.4705
17.31,-1.5921,-0.67066,2.7577,-0.52632,0.045114,-0.18762,0.8281,6.2303,-2.5628,0.76253,-0.15085,-0.93051,-0.56062,5.6393,17.708,-0.65185,0,0,0,6.0969,6.2566,6.3576,6.356,-15.863,11.709,-3.267,14.088,-93.103,-3.3303
17.32,-1.5295,-0.6954,2.7653,-0.52749,0.044854,-0.17982,0.8291,6.2859,-2.3851,0.75585,-0.14831,-0.90295,-0.54691,5.4814,17.82,-0.68468,0,0,0,6.1124,6.2687,6.3671,6.3668,-15.718,10.775,-3.2996,14.818,-93.722,-3.1874
17.33,-1.4664,-0.71836,2.7728,-0.52859,0.04471,-0.17207,0.83005,6.3399,-2.2064,0.74884,-0.14525,-0.87618,-0.53348,5.325,17.923,-0.71784,0,0,0,6.1259,6.279,6.3748,6.3757,-15.566,9.8352,-3.3307,15.523,-94.286,-3.0416
17.34,-1.4027,-0.73953,2.7803,-0.52963,0.044677,-0.16437,0.83095,6.3924,-2.0267,0.74149,-0.14169,-0.8502,-0.52033,5.1701,18.017,-0.75129,0,0,0,6.1375,6.2875,6.3805,6.3828,-15.408,8.8898,-3.3604,16.201,-94.794,-2.8931
17.35,-1.3385,-0.75889,2.7877,-0.53059,0.04475,-0.15672,0.83181,6.4433,-1.8461,0.73381,-0.13761,-0.825,-0.50746,5.0169,18.101,-0.78504,0,0,0,6.1471,6.2941,6.3843,6.388,-15.243,7.9395,-3.3886,16.852,-95.244,-2.7419
17.36,-1.2738,-0.77644,2.795,-0.53148,0.044926,-0.14912,0.83263,6.4927,-1.6647,0.72579,-0.13302,-0.80058,-0.49486,4.8653,18.176,-0.81906,0,0,0,6.1547,6.2988,6.3862,6.3913,-15.071,6.9851,-3.4152,17.475,-95.637,-2.5879
17.37,-1.2087,-0.79218,2.8022,-0.53231,0.045198,-0.14157,0.83341,6.5406,-1.4826,0.71743,-0.12793,-0.77695,-0.48254,4.7155,18.241,-0.85334,0,0,0,6.1601,6.3015,6.386,6.3925,-14.893,6.027,-3.4403,18.068,-95.971,-2.4312
17.38,-1.143,-0.80609,2.8093,-0.53306,0.045565,-0.13407,0.83414,6.587,-1.2999,0.70872,-0.12233,-0.75409,-0.47048,4.5675,18.296,-0.88786,0,0,0,6.1634,6.3023,6.3837,6.3918,-14.71,5.0659,-3.4638,18.633,-96.245,-2.2717
17.39,-1.0769,-0.81818,2.8163,-0.53374,0.046021,-0.12662,0.83485,6.632,-1.1167,0.69967,-0.11623,-0.73201,-0.4587,4.4213,18.342,-0.92261,0,0,0,6.1645,6.3009,6.3793,6.3891,-14.521,4.1023,-3.4858,19.167,-96.457,-2.1095
17.4,-1.0104,-0.82843,2.8233,-0.53436,0.046562,-0.11922,0.83551,6.6755,-0.93309,0.69027,-0.10962,-0.7107,-0.44718,4.2771,18.378,-0.95757,0,0,0,6.1635,6.2975,6.3728,6.3842,-14.326,3.1369,-3.506,19.67,-96.608,-1.9446
17.41,-0.94342,-0.83684,2.8301,-0.5349,0.047185,-0.11187,0.83615,6.7175,-0.74916,0.68052,-0.10251,-0.69017,-0.43593,4.1348,18.405,-0.99273,0,0,0,6.1602,6.292,6.3641,6.3773,-14.127,2.1703,-3.5246,20.144,-96.699,-1.7772
