t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
4.87,0.084098,-20.223,3.2175,-0.10894,0.43609,-0.83095,0.32784,-6.272,-10.65,1.8696,0.16462,-4.7578,-2.3628,6.3897,-8.9393,-1.6527,0,0,0,2.9769,2.9898,2.7337,2.9302,33.783,63.225,-10.222,-66.982,43.251,-19.7
4.88,0.021702,-20.33,3.2361,-0.1272,0.42773,-0.82718,0.34152,-6.2065,-10.736,1.8526,0.15961,-4.9578,-2.4511,6.7241,-8.305,-1.7559,0,0,0,2.9057,2.9288,2.6682,2.8695,33.091,63.64,-10.419,-71.304,39.776,-19.649
4.89,-0.04002,-20.438,3.2545,-0.14625,0.41877,-0.82281,0.3553,-6.1376,-10.816,1.8345,0.15496,-5.1503,-2.537,7.0514,-7.6666,-1.8611,0,0,0,2.838,2.8731,2.61,2.8145,32.357,64.021,-10.615,-75.563,36.295,-19.566
4.9,-0.10104,-20.547,3.2728,-0.16603,0.40919,-0.81777,0.36913,-6.0655,-10.889,1.8154,0.15071,-5.3314,-2.6192,7.3711,-7.0247,-1.9682,0,0,0,2.7741,2.823,2.5598,2.7655,31.58,64.366,-10.81,-79.754,32.809,-19.448
4.91,-0.16132,-20.656,3.2908,-0.18644,0.399,-0.81202,0.38297,-5.9902,-10.956,1.7952,0.1469,-5.4971,-2.6963,7.6829,-6.3794,-2.0773,0,0,0,2.7143,2.7785,2.5181,2.7228,30.762,64.677,-11.004,-83.874,29.32,-19.296
4.92,-0.22083,-20.766,3.3087,-0.2074,0.3882,-0.80553,0.39675,-5.9118,-11.017,1.7738,0.14356,-5.6434,-2.7669,7.9862,-5.7313,-2.1883,0,0,0,2.6592,2.7401,2.4853,2.6864,29.903,64.952,-11.196,-87.917,25.831,-19.107
4.93,-0.27955,-20.876,3.3263,-0.22876,0.37681,-0.79828,0.4104,-5.8305,-11.071,1.7514,0.14072,-5.7663,-2.8297,8.2808,-5.0805,-2.3012,0,0,0,2.6091,2.7077,2.4616,2.6567,29.004,65.193,-11.386,-91.881,22.343,-18.881
4.94,-0.33743,-20.987,3.3437,-0.2504,0.36488,-0.79025,0.42386,-5.7462,-11.118,1.7278,0.1384,-5.8625,-2.8833,8.5662,-4.4275,-2.416,0,0,0,2.5647,2.6815,2.447,2.6337,28.065,65.399,-11.573,-95.76,18.858,-18.618
4.95,-0.39446,-21.098,3.3609,-0.27217,0.35246,-0.78146,0.43706,-5.6592,-11.159,1.7031,0.13661,-5.9291,-2.9268,8.842,-3.7726,-2.5326,0,0,0,2.5265,2.6616,2.4413,2.6174,27.089,65.571,-11.758,-99.55,15.379,-18.315
4.96,-0.45061,-21.21,3.3778,-0.29391,0.3396,-0.77191,0.44993,-5.5694,-11.194,1.6771,0.13536,-5.9644,-2.9592,9.1078,-3.1162,-2.6511,0,0,0,2.4952,2.6479,2.4442,2.6078,26.075,65.707,-11.939,-103.25,11.906,-17.973
4.97,-0.50584,-21.322,3.3944,-0.31548,0.3264,-0.76166,0.46241,-5.4771,-11.222,1.65,0.13464,-5.9676,-2.9802,9.3634,-2.4586,-2.7714,0,0,0,2.4715,2.6405,2.4552,2.6049,25.024,65.809,-12.117,-106.85,8.4414,-17.589
4.98,-0.56014,-21.435,3.4108,-0.33672,0.31292,-0.75074,0.47443,-5.3822,-11.243,1.6217,0.13446,-5.939,-2.9897,9.6082,-1.8002,-2.8934,0,0,0,2.4557,2.6392,2.4736,2.6084,23.938,65.876,-12.291,-110.35,4.9879,-17.164
4.99,-0.61348,-21.547,3.4268,-0.3575,0.29927,-0.73924,0.48596,-5.2849,-11.258,1.5922,0.13478,-5.8802,-2.988,9.842,-1.1412,-3.0172,0,0,0,2.4482,2.6441,2.4987,2.6183,22.818,65.908,-12.46,-113.74,1.547,-16.695
5,-0.66583,-21.66,3.4426,-0.37769,0.28554,-0.72722,0.49696,-5.1854,-11.266,1.5614,0.13557,-5.7935,-2.9755,10.064,-0.4821,-3.1426,0,0,0,2.4493,2.655,2.5297,2.6343,21.664,65.907,-12.625,-117.02,-1.8794,-16.183
5.01,-0.71718,-21.772,3.4581,-0.39719,0.27181,-0.71477,0.50741,-5.0837,-11.267,1.5293,0.13681,-5.6823,-2.9532,10.275,0.17682,-3.2697,0,0,0,2.459,2.6718,2.5658,2.656,20.478,65.871,-12.784,-120.19,-5.2894,-15.626
5.02,-0.7675,-21.885,3.4732,-0.41593,0.25818,-0.70196,0.51731,-4.9799,-11.262,1.496,0.13844,-5.5502,-2.9223,10.474,0.83521,-3.3983,0,0,0,2.4771,2.6942,2.6065,2.6833,19.26,65.801,-12.937,-123.25,-8.6811,-15.023
5.03,-0.81677,-21.998,3.488,-0.43383,0.24472,-0.68888,0.52665,-4.8743,-11.251,1.4613,0.14042,-5.4013,-2.884,10.66,1.4927,-3.5284,0,0,0,2.5032,2.7221,2.6511,2.7157,18.013,65.697,-13.084,-126.17,-12.053,-14.373
5.04,-0.86498,-22.11,3.5024,-0.45086,0.2315,-0.6756,0.53545,-4.7668,-11.232,1.4254,0.1427,-5.2397,-2.8395,10.834,2.149,-3.6599,0,0,0,2.537,2.7553,2.6991,2.7529,16.737,65.56,-13.224,-128.98,-15.402,-13.675
5.05,-0.9121,-22.222,3.5165,-0.46699,0.21858,-0.6622,0.54372,-4.6576,-11.208,1.3881,0.14521,-5.0693,-2.7904,10.995,2.8038,-3.7929,0,0,0,2.5777,2.7933,2.75,2.7946,15.434,65.389,-13.357,-131.65,-18.727,-12.928
5.06,-0.95813,-22.334,3.5302,-0.48222,0.20602,-0.64874,0.55151,-4.5469,-11.176,1.3495,0.14791,-4.8937,-2.7378,11.143,3.4567,-3.9271,0,0,0,2.6248,2.836,2.8036,2.8404,14.105,65.186,-13.483,-134.18,-22.027,-12.132
5.07,-1.003,-22.446,3.5435,-0.49656,0.19385,-0.63526,0.55884,-4.4348,-11.138,1.3096,0.15072,-4.7161,-2.683,11.277,4.1074,-4.0625,0,0,0,2.6775,2.8829,2.8594,2.8898,12.751,64.949,-13.6,-136.58,-25.299,-11.285
5.08,-1.0468,-22.557,3.5564,-0.51002,0.18209,-0.62182,0.56574,-4.3214,-11.094,1.2683,0.15358,-4.5392,-2.6271,11.398,4.7556,-4.199,0,0,0,2.7352,2.9337,2.9173,2.9426,11.374,64.68,-13.708,-138.83,-28.541,-10.386
5.09,-1.0895,-22.668,3.5688,-0.52265,0.17079,-0.60844,0.57225,-4.2069,-11.043,1.2256,0.15642,-4.3653,-2.5709,11.504,5.4009,-4.3366,0,0,0,2.7971,2.9881,2.9771,2.9985,9.9746,64.378,-13.807,-140.94,-31.751,-9.4342
5.1,-1.131,-22.778,3.5809,-0.53447,0.15994,-0.59514,0.57842,-4.0914,-10.986,1.1815,0.15918,-4.196,-2.5153,11.597,6.0431,-4.4752,0,0,0,2.8627,3.0456,3.0386,3.0569,8.5554,64.045,-13.897,-142.89,-34.928,-8.4288
5.11,-1.1713,-22.887,3.5924,-0.54552,0.14957,-0.58195,0.58427,-3.975,-10.923,1.1361,0.16177,-4.0327,-2.461,11.675,6.6817,-4.6145,0,0,0,2.9313,3.1059,3.1015,3.1178,7.1174,63.68,-13.976,-144.68,-38.07,-7.3686
5.12,-1.2105,-22.996,3.6036,-0.55585,0.13967,-0.56886,0.58985,-3.8579,-10.853,1.0892,0.16412,-3.8764,-2.4084,11.739,7.3165,-4.7546,0,0,0,3.0024,3.1686,3.1657,3.1806,5.6622,63.284,-14.044,-146.32,-41.174,-6.2527
5.13,-1.2484,-23.104,3.6142,-0.56549,0.13025,-0.55588,0.59519,-3.7403,-10.776,1.041,0.16616,-3.7278,-2.358,11.789,7.9473,-4.8954,0,0,0,3.0754,3.2335,3.2312,3.2452,4.1916,62.856,-14.101,-147.79,-44.239,-5.0801
5.14,-1.2853,-23.212,3.6244,-0.5745,0.12131,-0.54299,0.60033,-3.6222,-10.694,0.99133,0.16777,-3.5872,-2.31,11.823,8.5736,-5.0366,0,0,0,3.1501,3.3001,3.2976,3.3114,2.7071,62.399,-14.145,-149.09,-47.263,-3.8498
5.15,-1.3209,-23.318,3.6341,-0.58291,0.11285,-0.53019,0.60529,-3.5039,-10.605,0.94026,0.16888,-3.4547,-2.2646,11.843,9.1952,-5.1782,0,0,0,3.2259,3.3682,3.3649,3.3787,1.2104,61.911,-14.177,-150.21,-50.244,-2.5608
5.16,-1.3553,-23.424,3.6432,-0.59077,0.10487,-0.51746,0.61011,-3.3854,-10.51,0.88776,0.16937,-3.3305,-2.222,11.847,9.8117,-5.3201,0,0,0,3.3025,3.4375,3.4329,3.4471,-0.29664,61.394,-14.196,-151.16,-53.18,-1.2122
5.17,-1.3886,-23.528,3.6518,-0.59811,0.097383,-0.50477,0.61481,-3.267,-10.409,0.83385,0.16912,-3.2144,-2.1823,11.837,10.423,-5.4621,0,0,0,3.3797,3.5078,3.5015,3.5163,-1.8123,60.848,-14.202,-151.93,-56.069,0.19707
5.18,-1.4207,-23.632,3.6599,-0.60497,0.090384,-0.49209,0.61943,-3.1487,-10.301,0.77852,0.16799,-3.1061,-2.1454,11.811,11.029,-5.6041,0,0,0,3.4572,3.5787,3.5705,3.586,-3.3346,60.273,-14.192,-152.51,-58.91,1.6679
5.19,-1.4516,-23.734,3.6674,-0.61138,0.083884,-0.4794,0.62398,-3.0308,-10.188,0.72177,0.16584,-3.0053,-2.1113,11.77,11.628,-5.7459,0,0,0,3.5348,3.6501,3.6398,3.6563,-4.8619,59.67,-14.168,-152.9,-61.7,3.2014
5.2,-1.4813,-23.836,3.6743,-0.61738,0.077896,-0.46664,0.6285,-2.9134,-10.069,0.66361,0.16248,-2.9118,-2.08,11.714,12.222,-5.8874,0,0,0,3.6122,3.7218,3.7093,3.7268,-6.3921,59.039,-14.128,-153.1,-64.437,4.7985
5.21,-1.5098,-23.936,3.6806,-0.623,0.072438,-0.45379,0.63301,-2.7966,-9.9436,0.60403,0.15772,-2.8251,-2.0513,11.642,12.809,-6.0284,0,0,0,3.6894,3.7937,3.7788,3.7974,-7.9232,58.381,-14.072,-153.1,-67.12,6.4601
5.22,-1.5372,-24.035,3.6864,-0.62825,0.067536,-0.44078,0.63753,-2.6806,-9.8126,0.54304,0.15132,-2.745,-2.0251,11.555,13.389,-6.1688,0,0,0,3.7661,3.8654,3.8483,3.868,-9.4533,57.697,-13.999,-152.89,-69.747,8.1873
5.23,-1.5635,-24.132,3.6915,-0.63318,0.063222,-0.42755,0.6421,-2.5655,-9.6758,0.48065,0.143,-2.6709,-2.0014,11.453,13.963,-6.3083,0,0,0,3.8424,3.937,3.9177,3.9386,-10.98,56.987,-13.908,-152.48,-72.315,9.9811
5.24,-1.5885,-24.228,3.696,-0.63779,0.05954,-0.41405,0.64672,-2.4516,-9.5333,0.41688,0.13245,-2.6025,-1.9798,11.336,14.529,-6.4469,0,0,0,3.9179,4.0083,3.9868,4.0089,-12.502,56.251,-13.799,-151.85,-74.824,11.842
5.25,-1.6125,-24.323,3.6998,-0.64211,0.056542,-0.40018,0.65143,-2.3389,-9.3852,0.35172,0.11929,-2.5393,-1.9605,11.203,15.088,-6.5842,0,0,0,3.9928,4.0792,4.0556,4.079,-14.017,55.49,-13.671,-151.01,-77.27,13.772
5.26,-1.6353,-24.416,3.703,-0.64614,0.054299,-0.38585,0.65625,-2.2276,-9.2316,0.2852,0.10306,-2.4811,-1.943,11.055,15.639,-6.7202,0,0,0,4.0669,4.1496,4.1239,4.1487,-15.522,54.706,-13.523,-149.95,-79.653,15.771
5.27,-1.657,-24.507,3.7055,-0.64991,0.052895,-0.37096,0.66122,-2.1178,-9.0725,0.21732,0.083225,-2.4273,-1.9274,10.893,16.182,-6.8546,0,0,0,4.1402,4.2193,4.1918,4.218,-17.015,53.897,-13.355,-148.66,-81.97,17.841
5.28,-1.6777,-24.597,3.7074,-0.65342,0.052437,-0.35536,0.66634,-2.0098,-8.908,0.14811,0.059145,-2.3776,-1.9134,10.715,16.717,-6.9873,0,0,0,4.2125,4.2884,4.2592,4.2868,-18.494,53.066,-13.166,-147.15,-84.219,19.982
5.29,-1.6972,-24.685,3.7085,-0.65667,0.053058,-0.33891,0.67165,-1.9036,-8.7382,0.077581,0.030044,-2.3315,-1.9009,10.523,17.243,-7.1179,0,0,0,4.284,4.3567,4.326,4.355,-19.957,52.213,-12.955,-145.4,-86.398,22.196
5.3,-1.7158,-24.772,3.7089,-0.65965,0.054921,-0.3214,0.67716,-1.7993,-8.5632,0.0057585,-0.0050093,-2.2884,-1.8897,10.316,17.761,-7.2463,0,0,0,4.3545,4.4243,4.3921,4.4228,-21.401,51.339,-12.722,-143.42,-88.506,24.483
5.31,-1.7332,-24.857,3.7086,-0.66234,0.058228,-0.3026,0.6829,-1.6973,-8.383,-0.067336,-0.047132,-2.2477,-1.8796,10.095,18.27,-7.3722,0,0,0,4.4241,4.4909,4.4576,4.4899,-22.825,50.443,-12.465,-141.19,-90.541,26.845
5.32,-1.7497,-24.94,3.7075,-0.6647,0.063226,-0.28223,0.68886,-1.5975,-8.1978,-0.14168,-0.09766,-2.2086,-1.8705,9.8596,18.77,-7.4955,0,0,0,4.4927,4.5567,4.5223,4.5565,-24.224,49.528,-12.185,-138.72,-92.5,29.282
5.33,-1.7652,-25.021,3.7058,-0.66667,0.070217,-0.25994,0.69502,-1.5001,-8.0076,-0.21724,-0.15817,-2.1701,-1.8623,9.6105,19.26,-7.6159,0,0,0,4.5605,4.6215,4.5863,4.6225,-25.598,48.594,-11.879,-136,-94.382,31.795
5.34,-1.7797,-25.1,3.7032,-0.66814,0.079563,-0.23531,0.70134,-1.4053,-7.8126,-0.29398,-0.23048,-2.1308,-1.8547,9.3478,19.741,-7.733,0,0,0,4.6273,4.6852,4.6495,4.6879,-26.944,47.641,-11.549,-133.03,-96.185,34.385
5.35,-1.7933,-25.177,3.6999,-0.66898,0.091689,-0.20784,0.70771,-1.3132,-7.6128,-0.37189,-0.31661,-2.0887,-1.8476,9.0717,20.213,-7.8467,0,0,0,4.6932,4.7479,4.7118,4.7527,-28.258,46.67,-11.191,-129.81,-97.909,37.048
5.36,-1.806,-25.252,3.6958,-0.66895,0.10707,-0.17698,0.71394,-1.2239,-7.4084,-0.45091,-0.41861,-2.0412,-1.8409,8.7827,20.675,-7.9568,0,0,0,4.7584,4.8095,4.7734,4.8169,-29.539,45.683,-10.807,-126.34,-99.556,39.776
5.37,-1.8178,-25.325,3.6908,-0.66774,0.12622,-0.1421,0.71972,-1.1376,-7.1994,-0.53101,-0.53824,-1.9847,-1.8344,8.4811,21.127,-8.0628,0,0,0,4.8228,4.8698,4.8341,4.8805,-30.784,44.679,-10.396,-122.65,-101.13,42.563
5.38,-1.8288,-25.396,3.6851,-0.66492,0.14957,-0.10263,0.72455,-1.0544,-6.9859,-0.61215,-0.67637,-1.9145,-1.8279,8.1672,21.568,-8.1646,0,0,0,4.8866,4.929,4.894,4.9435,-31.991,43.661,-9.9559,-118.73,-102.62,45.402
5.39,-1.8389,-25.465,3.6786,-0.65995,0.1774,-0.058188,0.72775,-0.97431,-6.7681,-0.69428,-0.83193,-1.825,-1.8214,7.8414,22,-8.2618,0,0,0,4.9498,4.9867,4.9532,5.0058,-33.158,42.627,-9.4875,-114.6,-104.04,48.286
5.4,-1.8483,-25.531,3.6712,-0.65224,0.20959,-0.0087868,0.72841,-0.89757,-6.5459,-0.77737,-1.0007,-1.7107,-1.8147,7.5041,22.421,-8.3542,0,0,0,5.0125,5.0432,5.0117,5.0673,-34.283,41.58,-8.9901,-110.27,-105.39,51.208
5.41,-1.8569,-25.596,3.6631,-0.64132,0.24542,0.044865,0.72558,-0.82426,-6.3197,-0.86135,-1.1746,-1.5679,-1.8076,7.1559,22.831,-8.4415,0,0,0,5.0748,5.0982,5.0697,5.1279,-35.363,40.52,-8.4633,-105.73,-106.67,54.161
5.42,-1.8648,-25.658,3.654,-0.62704,0.28346,0.1012,0.71849,-0.75449,-6.0893,-0.94618,-1.3417,-1.3971,-1.8002,6.797,23.231,-8.5234,0,0,0,5.1364,5.1521,5.1273,5.1874,-36.397,39.447,-7.9068,-101.01,-107.87,57.139
5.43,-1.872,-25.717,3.6441,-0.60981,0.32172,0.15789,0.70689,-0.68835,-5.8551,-1.0318,-1.4892,-1.2048,-1.7922,6.4281,23.62,-8.5996,0,0,0,5.1973,5.205,5.1847,5.2457,-37.382,38.362,-7.3204,-96.113,-109.01,60.134
5.44,-1.8785,-25.775,3.6334,-0.59062,0.35809,0.2124,0.69125,-0.62596,-5.617,-1.1182,-1.6072,-1.0032,-1.7836,6.0496,23.998,-8.6697,0,0,0,5.2571,5.2572,5.2419,5.3028,-38.318,37.267,-6.7041,-91.042,-110.08,63.14
5.45,-1.8845,-25.83,3.6218,-0.57079,0.39086,0.26255,0.67268,-0.56739,-5.3751,-1.2052,-1.6919,-0.80603,-1.7743,5.6619,24.366,-8.7335,0,0,0,5.3157,5.3088,5.2988,5.3588,-39.203,36.161,-6.0576,-85.809,-111.08,66.15
5.46,-1.8899,-25.882,3.6093,-0.55163,0.41908,0.30706,0.65253,-0.51275,-5.1297,-1.2928,-1.7453,-0.62523,-1.7642,5.2657,24.722,-8.7908,0,0,0,5.373,5.3601,5.3552,5.4137,-40.034,35.045,-5.3811,-80.423,-112.02,69.156
5.47,-1.8948,-25.932,3.5959,-0.53412,0.44252,0.34555,0.63205,-0.46211,-4.8808,-1.381,-1.7733,-0.46804,-1.7532,4.8614,25.066,-8.8411,0,0,0,5.4289,5.4111,5.4111,5.4678,-40.811,33.921,-4.6745,-74.892,-112.89,72.153
5.48,-1.8992,-25.98,3.5817,-0.51883,0.46146,0.3783,0.61218,-0.41555,-4.6284,-1.4696,-1.7828,-0.33713,-1.7413,4.4496,25.4,-8.8841,0,0,0,5.4835,5.4618,5.4663,5.5212,-41.531,32.788,-3.9381,-69.225,-113.7,75.133
5.49,-1.9031,-26.025,3.5665,-0.50595,0.47644,0.40596,0.59348,-0.37314,-4.3728,-1.5586,-1.7798,-0.23195,-1.7284,4.031,25.722,-8.9197,0,0,0,5.5368,5.5122,5.5207,5.5739,-42.195,31.647,-3.172,-63.43,-114.44,78.09
5.5,-1.9066,-26.067,3.5505,-0.49544,0.48806,0.42927,0.57625,-0.33495,-4.114,-1.648,-1.7691,-0.15019,-1.7144,3.6059,26.033,-8.9475,0,0,0,5.5889,5.5621,5.5743,5.6259,-42.8,30.499,-2.3764,-57.516,-115.13,81.016
5.51,-1.9098,-26.107,3.5336,-0.48713,0.49688,0.44898,0.56057,-0.30104,-3.8522,-1.7375,-1.754,-0.08887,-1.6994,3.1752,26.332,-8.9672,0,0,0,5.6398,5.6116,5.627,5.6773,-43.345,29.345,-1.5518,-51.493,-115.75,83.904
5.52,-1.9127,-26.144,3.5157,-0.48077,0.50338,0.46571,0.54642,-0.27146,-3.5874,-1.8273,-1.7364,-0.045015,-1.6833,2.7393,26.62,-8.9784,0,0,0,5.6897,5.6605,5.6788,5.7281,-43.829,28.184,-0.69845,-45.368,-116.32,86.749
5.53,-1.9152,-26.179,3.497,-0.47612,0.50796,0.48003,0.53372,-0.24627,-3.3198,-1.9171,-1.7178,-0.015918,-1.6661,2.2988,26.896,-8.981,0,0,0,5.7386,5.7088,5.7298,5.7783,-44.252,27.019,0.18305,-39.15,-116.82,89.542
5.54,-1.9176,-26.211,3.4774,-0.47294,0.51093,0.49235,0.52237,-0.2255,-3.0495,-2.0069,-1.6989,0.00074874,-1.6477,1.8544,27.16,-8.9747,0,0,0,5.7866,5.7565,5.7798,5.8278,-44.612,25.848,1.0922,-32.847,-117.27,92.277
5.55,-1.9198,-26.24,3.4569,-0.47102,0.51255,0.50303,0.51224,-0.20919,-2.7767,-2.0965,-1.6799,0.0069324,-1.6282,1.4068,27.413,-8.9591,0,0,0,5.8336,5.8036,5.829,5.8765,-44.909,24.673,2.0284,-26.47,-117.67,94.948
5.56,-1.9218,-26.266,3.4355,-0.47016,0.51302,0.51237,0.50323,-0.19737,-2.5013,-2.186,-1.661,0.0042444,-1.6075,0.95647,27.654,-8.934,0,0,0,5.8796,5.8499,5.8773,5.9245,-45.141,23.495,2.9909,-20.025,-118.01,97.547
5.57,-1.9237,-26.29,3.4131,-0.4702,0.5125,0.52058,0.49524,-0.19007,-2.2236,-2.2752,-1.6422,-0.0059866,-1.5856,0.50416,27.883,-8.8992,0,0,0,5.9247,5.8955,5.9246,5.9718,-45.309,22.313,3.979,-13.522,-118.3,100.07
5.58,-1.9256,-26.311,3.39,-0.47099,0.51111,0.52785,0.48817,-0.18729,-1.9437,-2.364,-1.6235,-0.022661,-1.5626,0.050509,28.1,-8.8544,0,0,0,5.9689,5.9403,5.9711,6.0182,-45.411,21.129,4.992,-6.9699,-118.54,102.5
5.59,-1.9275,-26.329,3.3659,-0.47241,0.50896,0.53433,0.48195,-0.18906,-1.6617,-2.4522,-1.6045,-0.044863,-1.5385,-0.40384,28.305,-8.7993,0,0,0,6.0122,5.9844,6.0166,6.0638,-45.448,19.943,6.0288,-0.37669,-118.72,104.84
5.6,-1.9294,-26.344,3.3409,-0.47436,0.50615,0.54014,0.4765,-0.19537,-1.3776,-2.5399,-1.5853,-0.071822,-1.5133,-0.85823,28.499,-8.7337,0,0,0,6.0546,6.0277,6.0612,6.1086,-45.419,18.755,7.0885,6.2488,-118.86,107.09
5.61,-1.9314,-26.356,3.3151,-0.47672,0.50273,0.54538,0.47176,-0.20622,-1.0917,-2.6269,-1.5656,-0.10288,-1.4871,-1.312,28.68,-8.6574,0,0,0,6.096,6.0701,6.1048,6.1524,-45.323,17.566,8.1702,12.898,-118.95,109.22
5.62,-1.9336,-26.366,3.2884,-0.47943,0.49878,0.55014,0.46767,-0.22161,-0.80406,-2.713,-1.5452,-0.13747,-1.4598,-1.7645,28.85,-8.5702,0,0,0,6.1364,6.1117,6.1475,6.1952,-45.161,16.376,9.2726,19.562,-118.99,111.25
5.63,-1.9359,-26.372,3.2608,-0.4824,0.49434,0.55449,0.46417,-0.24151,-0.51477,-2.7983,-1.524,-0.17511,-1.4315,-2.215,29.008,-8.4719,0,0,0,6.1759,6.1524,6.1891,6.2371,-44.932,15.186,10.395,26.232,-118.99,113.15
5.64,-1.9384,-26.376,3.2324,-0.48558,0.48947,0.55848,0.46124,-0.2659,-0.22395,-2.8824,-1.5018,-0.21534,-1.4022,-2.6629,29.154,-8.3623,0,0,0,6.2144,6.1921,6.2297,6.2779,-44.636,13.996,11.535,32.9,-118.94,114.93
5.65,-1.9412,-26.377,3.2032,-0.48889,0.4842,0.56217,0.45881,-0.29475,0.06827,-2.9655,-1.4785,-0.25778,-1.3721,-3.1075,29.288,-8.2411,0,0,0,6.2519,6.2309,6.2692,6.3177,-44.274,12.807,12.693,39.557,-118.84,116.58
5.66,-1.9443,-26.375,3.1731,-0.49228,0.47859,0.5656,0.45685,-0.32803,0.36177,-3.0472,-1.454,-0.30208,-1.341,-3.5481,29.41,-8.1084,0,0,0,6.2883,6.2687,6.3076,6.3563,-43.845,11.62,13.866,46.194,-118.71,118.08
5.67,-1.9478,-26.37,3.1422,-0.49571,0.47265,0.56881,0.45533,-0.3657,0.65643,-3.1276,-1.4281,-0.34791,-1.3092,-3.9842,29.52,-7.9638,0,0,0,6.3237,6.3055,6.3449,6.3939,-43.35,10.433,15.054,52.803,-118.53,119.44
5.68,-1.9516,-26.362,3.1106,-0.49912,0.46644,0.57184,0.45421,-0.4077,0.95213,-3.2065,-1.4009,-0.39497,-1.2766,-4.4149,29.619,-7.8072,0,0,0,6.358,6.3412,6.3811,6.4302,-42.789,9.2491,16.255,59.375,-118.31,120.64
5.69,-1.9559,-26.351,3.0781,-0.50248,0.45999,0.57471,0.45346,-0.45398,1.2488,-3.2837,-1.3722,-0.44299,-1.2433,-4.8397,29.705,-7.6386,0,0,0,6.3913,6.3759,6.4161,6.4654,-42.163,8.0672,17.466,65.901,-118.06,121.68
5.7,-1.9607,-26.337,3.0449,-0.50575,0.45332,0.57746,0.45305,-0.50447,1.5462,-3.3592,-1.342,-0.49172,-1.2094,-5.258,29.78,-7.4579,0,0,0,6.4233,6.4094,6.4499,6.4993,-41.471,6.8881,18.688,72.373,-117.77,122.56
5.71,-1.966,-26.32,3.0109,-0.5089,0.44647,0.58011,0.45295,-0.55911,1.8443,-3.4328,-1.3103,-0.54092,-1.1748,-5.6689,29.843,-7.2649,0,0,0,6.4542,6.4417,6.4824,6.5319,-40.715,5.712,19.917,78.782,-117.44,123.26
5.72,-1.9719,-26.3,2.9762,-0.51188,0.43947,0.58268,0.45314,-0.61783,2.143,-3.5044,-1.2771,-0.5904,-1.1398,-6.0721,29.894,-7.0595,0,0,0,6.484,6.4729,6.5137,6.5632,-39.896,4.5395,21.152,85.119,-117.07,123.77
5.73,-1.9784,-26.277,2.9408,-0.51468,0.43234,0.58519,0.45357,-0.68053,2.4422,-3.574,-1.2424,-0.63994,-1.1042,-6.4667,29.934,-6.8418,0,0,0,6.5125,6.5028,6.5437,6.5932,-39.013,3.3708,22.392,91.376,-116.67,124.1
5.74,-1.9856,-26.251,2.9048,-0.51727,0.42513,0.58767,0.45425,-0.74713,2.7417,-3.6412,-1.2062,-0.68938,-1.0682,-6.8521,29.962,-6.6117,0,0,0,6.5398,6.5315,6.5724,6.6219,-38.069,2.2062,23.634,97.544,-116.24,124.24
5.75,-1.9934,-26.222,2.868,-0.51962,0.41785,0.59013,0.45512,-0.81754,3.0414,-3.7062,-1.1686,-0.73856,-1.0319,-7.2278,29.978,-6.3691,0,0,0,6.5658,6.5589,6.5997,6.6492,-37.063,1.0461,24.876,103.61,-115.77,124.17
5.76,-2.0019,-26.19,2.8307,-0.52172,0.41053,0.59259,0.45619,-0.89165,3.3412,-3.7686,-1.1296,-0.78735,-0.99525,-7.5932,29.983,-6.1142,0,0,0,6.5906,6.5851,6.6257,6.675,-35.997,-0.10913,26.116,109.58,-115.28,123.89
5.77,-2.0112,-26.155,2.7927,-0.52354,0.4032,0.59506,0.45742,-0.96936,3.641,-3.8284,-1.0893,-0.83561,-0.95834,-7.9476,29.976,-5.8468,0,0,0,6.6141,6.6098,6.6503,6.6995,-34.872,-1.2593,27.353,115.43,-114.75,123.4
5.78,-2.0213,-26.117,2.7541,-0.52508,0.39589,0.59756,0.45879,-1.0506,3.9406,-3.8855,-1.0477,-0.88326,-0.92123,-8.2904,29.957,-5.5671,0,0,0,6.6363,6.6332,6.6735,6.7225,-33.689,-2.4041,28.584,121.15,-114.2,122.68
5.79,-2.0322,-26.076,2.715,-0.5263,0.3886,0.6001,0.46029,-1.1351,4.2401,-3.9397,-1.005,-0.93021,-0.88398,-8.6211,29.928,-5.2752,0,0,0,6.6571,6.6553,6.6953,6.744,-32.449,-3.5431,29.806,126.75,-113.62,121.74
5.8,-2.044,-26.032,2.6753,-0.52722,0.38138,0.60269,0.4619,-1.2229,4.5392,-3.9909,-0.96132,-0.97638,-0.84662,-8.9392,29.887,-4.971,0,0,0,6.6766,6.6759,6.7156,6.7641,-31.154,-4.6763,31.018,132.2,-113.01,120.56
5.81,-2.0567,-25.986,2.6352,-0.52781,0.37423,0.60534,0.46361,-1.3139,4.8378,-4.0391,-0.91665,-1.0217,-0.80922,-9.244,29.834,-4.6549,0,0,0,6.6948,6.6952,6.7345,6.7827,-29.805,-5.8032,32.216,137.5,-112.38,119.13
