1.96,0,2.74126,2.77189,0,1.41421,1.29785,0,0,0.662166
1.97,0,2.7554,2.7849,0,1.41421,1.30447,0,0,0.662166
1.98,0,2.76954,2.79798,0,1.41421,1.31109,0,0,0.662166
1.99,0,2.78368,2.81112,0,1.41421,1.31771,0,0,0.662166
2,0,2.79783,2.82433,0,1.41421,1.32433,0,0,0.662166
2.01,0,2.81197,2.83761,0,1.41421,1.33095,0,0,0.662166
2.02,0,2.82611,2.85095,0,1.41421,1.33758,0,0,0.662166
2.03,0,2.84025,2.86436,0,1.41421,1.3442,0,0,0.662166
2.04,0,2.85439,2.87784,0,1.41421,1.35082,0,0,0.662166
2.05,0,2.86854,2.89138,0,1.41421,1.35744,0,0,0.662166
2.06,0,2.88268,2.90498,0,1.41421,1.36406,0,0,0.662166
2.07,0,2.89682,2.91866,0,1.41421,1.37068,0,0,0.662166
2.08,0,2.91096,2.9324,0,1.41421,1.37731,0,0,0.662166
2.09,0,2.9251,2.9462,0,1.41421,1.38393,0,0,0.662166
2.1,0,2.93925,2.96008,0,1.41421,1.39055,0,0,0.662166
2.11,0,2.95339,2.97402,0,1.41421,1.39717,0,0,0.662166
2.12,0,2.96753,2.98802,0,1.41421,1.40379,0,0,0.662166
2.13,0,2.98167,3.00209,0,1.41421,1.41041,0,0,0.662166
2.14,0,2.99582,3.01622,0,1.41421,1.41421,0,0,0
2.15,0,3.00996,3.03036,0,1.41421,1.41421,0,0,0
2.16,0,3.0241,3.04451,0,1.41421,1.41421,0,0,0
2.17,0,3.03824,3.05865,0,1.41421,1.41421,0,0,0
2.18,0,3.05238,3.07279,0,1.41421,1.41421,0,0,0
2.19,0,3.06653,3.08693,0,1.41421,1.41421,0,0,0
2.2,0,3.08067,3.10108,0,1.41421,1.41421,0,0,0
2.21,0,3.09481,3.11522,0,1.41421,1.41421,0,0,0
2.22,0,3.10895,3.12936,0,1.41421,1.41421,0,0,0
2.23,0,3.12309,3.1435,0,1.41421,1.41421,0,0,0
2.24,0,3.13724,3.15764,0,1.41421,1.41421,0,0,0
2.25,0,3.15138,3.17179,0,1.41421,1.41421,0,0,0
2.26,0,3.16552,3.18593,0,1.41421,1.41421,0,0,0
2.27,0,3.17966,3.20007,0,1.41421,1.41421,0,0,0
2.28,0,3.19381,3.21421,0,1.41421,1.41421,0,0,0
2.29,0,3.20795,3.22835,0,1.41421,1.41421,0,0,0
2.3,0,3.22209,3.2425,0,1.41421,1.41421,0,0,0
2.31,0,3.23623,3.25664,0,1.41421,1.41421,0,0,0
2.32,0,3.25037,3.27078,0,1.41421,1.41421,0,0,0
2.33,0,3.26452,3.28492,0,1.41421,1.41421,0,0,0
2.34,0,3.27866,3.29907,0,1.41421,1.41421,0,0,0
2.35,0,3.2928,3.31321,0,1.41421,1.41421,0,0,0
2.36,0,3.30694,3.32735,0,1.41421,1.41421,0,0,0
2.37,0,3.32108,3.34149,0,1.41421,1.41421,0,0,0
2.38,0,3.33523,3.35563,0,1.41421,1.41421,0,0,0
2.39,0,3.34937,3.36978,0,1.41421,1.41421,0,0,0
2.4,0,3.36351,3.38392,0,1.41421,1.41421,0,0,0
2.41,0,3.37765,3.39806,0,1.41421,1.41421,0,0,0
2.42,0,3.3918,3.4122,0,1.41421,1.41421,0,0,0
2.43,0,3.40594,3.42634,0,1.41421,1.41421,0,0,0
2.44,0,3.42008,3.44049,0,1.41421,1.41421,0,0,0
2.45,0,3.43422,3.45463,0,1.41421,1.41421,0,0,0
2.46,0,3.44836,3.46877,0,1.41421,1.41421,0,0,0
2.47,0,3.46251,3.48291,0,1.41421,1.41421,0,0,0
2.48,0,3.47665,3.49706,0,1.41421,1.41421,0,0,0
2.49,0,3.49079,3.5112,0,1.41421,1.41421,0,0,0
2.5,0,3.50493,3.52534,0,1.41421,1.41421,0,0,0
2.51,0,3.51907,3.53948,0,1.41421,1.41421,0,0,0
2.52,0,3.53322,3.55362,0,1.41421,1.41421,0,0,0
2.53,0,3.54736,3.56777,0,1.41421,1.41421,0,0,0
2.54,0,3.5615,3.58191,0,1.41421,1.41421,0,0,0
2.55,0,3.57564,3.59605,0,1.41421,1.41421,0,0,0
2.56,0,3.58978,3.61019,0,1.41421,1.41421,0,0,0
2.57,0,3.60393,3.62433,0,1.41421,1.41421,0,0,0
2.58,0,3.61807,3.63848,0,1.41421,1.41421,0,0,0
2.59,0,3.63221,3.65262,0,1.41421,1.41421,0,0,0
2.6,0,3.64635,3.66676,0,1.41421,1.41421,0,0,0
2.61,0,3.6605,3.6809,0,1.41421,1.41421,0,0,0
2.62,0,3.67464,3.69505,0,1.41421,1.41421,0,0,0
